noncode,lncrna_id,lncrna_source,lncrna_name,lambda.z,r.squared,adj.r.squared,lambda.z.time.first,lambda.z.n.points,clast.pred,half.life,span.ratio,tmax,tlast
NONHSAT162354.1,NONHSAT162354.1,PMID24463510,LocusForward_30497,0.15947441,0.999427223,0.998854446,0,3,0.313934079,4.346447684,2.760875288,0,12
NONHSAT162374.1,NONHSAT162374.1,PMID25116943,LCAT_00055608,0.128594086,0.989964004,0.979928008,6,3,0.058144823,5.390194869,3.339396893,0,24
NONHSAT162387.1,NONHSAT162387.1,PMID24108091,m121218_222657_00126_c100449542550000001523046302151302_s2_p0/60441/ccs.path1,0.065934876,0.956823037,0.935234556,0,4,0.439608294,10.51260303,2.282974058,0,24
NONHSAT162391.1,NONHSAT162391.1,lncipedia,lnc-SLC35E3-4-1,0.138504426,0.999131741,0.998263482,6,3,0.089544356,5.004512867,3.596753666,0,24
NONHSAT162408.1,NONHSAT162408.1,PMID24463510,blastnPan.Locus_137701,0.155203342,0.998855324,0.997710648,0,3,0.372820049,4.46605835,2.686933098,0,12
NONHSAT162424.1,NONHSAT162424.1,PMID24035497,intronic541,0.038320592,0.919129479,0.878694219,0,4,0.60446812,18.08811244,1.32683828,0,24
NONHSAT162476.1,NONHSAT162476.1,lncipedia,lnc-NAV3-4-1_dup1,0.135512445,0.878282906,0.756565812,0,3,0.291924981,5.115007571,2.346037583,0,12
NONHSAT162517.1,NONHSAT162517.1,lncipedia,lnc-C12orf29-5-1_dup1,0.022045431,0.907514237,0.861271355,0,4,0.39214299,31.44176127,0.763316018,0,24
NONHSAT162524.1,NONHSAT162524.1,PMID25116943,LCAT_00065735,0.065786585,0.977085473,0.954170946,6,3,0.054143972,10.53629976,1.708379641,6,24
NONHSAT162592.1,NONHSAT162592.1,PMID24108091,m121218_111110_00126_c100418802550000001523036412191226_s1_p0/57583/ccs.path1,0.135561483,0.992983838,0.985967677,0,3,0.067749689,5.113157271,2.346886545,0,12
NONHSAT162617.1,NONHSAT162617.1,lncipedia,lnc-C12orf63-3-1_dup1,0.020715414,0.947359276,0.894718553,6,3,0.422585558,33.46045493,0.537948454,0,24
NONHSAT162641.1,NONHSAT162641.1,PMID24108091,m121218_042125_00126_c100418802550000001523036412191223_s1_p0/6029/ccs.path1,0.025160872,0.955149508,0.910299016,6,3,2.082535588,27.54861491,0.653390381,0,24
NONHSAT162651.1,NONHSAT162651.1,PMID24463510,LocusForward_31380,0.036386963,0.981276083,0.962552167,6,3,1.618424175,19.04932752,0.944915246,0,24
NONHSAT162672.1,NONHSAT162672.1,lncipedia,lnc-HSP90B1-2-1_dup1,0.03288045,0.990655213,0.981310427,6,3,0.331187727,21.08083029,0.853856312,0,24
NONHSAT162678.1,NONHSAT162678.1,PMID25116943,LCAT_00066007,0.166157507,0.970034448,0.940068896,0,3,0.071629359,4.171627234,2.876575333,0,12
NONHSAT162679.1,ENST00000623545,gencode,-,0.155083956,0.975151103,0.950302205,6,3,0.07537359,4.469496389,4.027299372,0,24
NONHSAT162708.1,NONHSAT162708.1,PMID25116943,LCAT_00056655,0.061287276,0.929469857,0.858939714,6,3,0.208716089,11.30980564,1.591539286,6,24
NONHSAT162748.1,NONHSAT162748.1,PMID25116943,LCAT_00066088,0.142617107,0.999418874,0.998837749,6,3,0.197961927,4.860196618,3.703553871,0,24
NONHSAT162749.1,NONHSAT162749.1,PMID25116943,LCAT_00066091,0.078925381,0.866842719,0.800264078,0,4,0.240867218,8.782310252,2.73276613,0,24
NONHSAT162775.1,ENST00000622440,ensembl,-,0.187169202,0.958384765,0.91676953,6,3,0.112004905,3.703318572,4.860505422,6,24
NONHSAT162820.1,NONHSAT162820.1,PMID23934149,TCONS_00106308,0.088345459,0.962490865,0.943736297,0,4,0.017162378,7.845872156,3.05893335,0,24
NONHSAT162829.1,ENST00000614934,gencode,-,0.165259929,0.941939098,0.912908647,0,4,0.127808089,4.194284643,5.722072306,0,24
NONHSAT162838.1,ENST00000617135,ensembl,-,0.106509765,0.991737913,0.98760687,0,4,0.17545078,6.50782753,3.687866633,0,24
NONHSAT162843.1,NONHSAT162843.1,lncipedia,lnc-SUDS3-1-1_dup1,0.159522016,0.936778383,0.873556767,0,3,0.23509659,4.345150594,2.761699448,0,12
NONHSAT162845.1,ENST00000610630,gencode,-,0.145938395,0.965044455,0.93008891,0,3,0.569948526,4.749587517,2.52653519,0,12
NONHSAT162857.1,NONHSAT162857.1,PMID24108091,m121213_010634_00126_c100418772550000001523036412191287_s1_p0/76498/ccs.path1,0.122054779,0.997199164,0.994398328,6,3,0.094913092,5.678984363,3.169580835,0,24
NONHSAT162865.1,NONHSAT162865.1,PMID24463510,-,0.07990329,0.962720324,0.944080487,0,4,0.075670083,8.674826535,2.766625927,0,24
NONHSAT162879.1,ENST00000611056,ensembl,-,0.020586229,0.911105715,0.866658573,0,4,0.940885924,33.67043005,0.712791609,0,24
NONHSAT162880.1,ENST00000621276,ensembl,-,0.123609412,0.955229716,0.910459431,6,3,0.124904918,5.607559891,3.209952341,6,24
NONHSAT162899.1,NONHSAT162899.1,PMID24463510,-,0.055838918,0.997721138,0.995442277,6,3,0.230392503,12.41333476,1.450053539,0,24
NONHSAT162910.1,ENST00000613543,ensembl,-,0.014165686,0.895604181,0.791208362,6,3,0.844312686,48.93142386,0.367861766,6,24
NONHSAT162914.1,NONHSAT162914.1,PMID24108091,m121218_132759_00126_c100418802550000001523036412191227_s2_p0/57735/ccs.path1,0.025020462,0.894416199,0.788832397,6,3,0.097024179,27.70321222,0.649744147,6,24
NONHSAT162915.1,NONHSAT162915.1,PMID24463510,-,0.135286517,0.940868426,0.881736852,6,3,0.117155022,5.123549597,3.513189374,6,24
NONHSAT163128.1,NONHSAT163128.1,PMID24035497,intronic530,0.067199817,0.941104291,0.882208582,6,3,1.060007911,10.31471828,1.745079168,0,24
NONHSAT163129.1,ENST00000621809,ensembl,-,0.064598888,0.982637413,0.965274825,6,3,3.445490959,10.73001723,1.677536915,0,24
NONHSAT163154.1,ENST00000624087,gencode,-,0.052011251,0.999135562,0.998703343,0,4,1.322060163,13.32687011,1.800872958,0,24
NONHSAT163155.1,ENST00000622917,gencode,-,0.098331651,0.998210972,0.996421945,6,3,0.422726656,7.049074969,2.553526538,0,24
NONHSAT163184.1,NONHSAT163184.1,PMID24463510,LocusReverse_29692,0.023312833,0.999881186,0.999762373,6,3,0.67314687,29.73242981,0.605399562,0,24
NONHSAT163238.1,NONHSAT163238.1,PMID24108091,m130127_081758_00126_c100456792550000001523064703201343_s1_p0/46619/ccs.path1,0.090596855,0.999592456,0.999184913,6,3,0.088778601,7.650896736,2.352665396,6,24
NONHSAT163308.1,NONHSAT163308.1,PMID24035497,intronic527,0.06256119,0.997670045,0.995340089,0,3,0.960111982,11.07950755,1.083080628,0,12
NONHSAT163319.1,NONHSAT163319.1,lncipedia,lnc-MANSC1-1-1_dup1,0.33015932,0.997019773,0.994039545,0,3,0.034999262,2.099432422,5.715830562,0,12
NONHSAT163367.1,NONHSAT163367.1,lncipedia,lnc-ST8SIA1-7-1_dup1,0.095115009,0.967027715,0.950541572,0,4,0.210863283,7.287463756,3.293326842,0,24
NONHSAT163408.1,ENST00000616916,ensembl,-,0.026684204,0.997436249,0.994872499,6,3,1.675936489,25.97593594,0.692949045,0,24
NONHSAT163409.1,ENST00000610917,ensembl,-,0.072427399,0.974579164,0.949158328,6,3,0.749548359,9.570234368,1.880831682,6,24
NONHSAT163425.1,ENST00000612219,ensembl,-,0.139527028,0.980277898,0.960555795,6,3,0.083813052,4.967834464,3.623309136,0,24
NONHSAT163427.1,NONHSAT163427.1,PMID24463510,LocusReverse_29891,0.085046118,0.941911072,0.912866608,0,4,0.107805735,8.1502507,2.944694695,0,24
NONHSAT163434.1,NONHSAT163434.1,lncipedia,lnc-FAM60A-2-1_dup1,0.102709885,0.986324928,0.972649857,6,3,0.067984962,6.74859273,2.667222741,0,24
NONHSAT163435.1,ENST00000622889,gencode,-,0.089775322,0.995704108,0.991408217,6,3,0.850995562,7.720910016,2.331331406,6,24
NONHSAT163437.1,ENST00000621354,gencode,-,0.094025341,0.958267376,0.916534753,6,3,0.434751645,7.371918853,2.441698065,0,24
NONHSAT163444.1,ENST00000612009,gencode,-,0.143613309,0.893128987,0.786257975,6,3,0.162376919,4.826482908,3.729423753,6,24
NONHSAT163468.1,NONHSAT163468.1,PMID24463510,LocusReverse_29158,0.049338094,0.940017311,0.880034621,6,3,0.356922143,14.04892491,1.281236828,6,24
NONHSAT163490.1,NONHSAT163490.1,PMID24108091,m121212_085615_00126_c100418772550000001523036412191280_s1_p0/65814/ccs.path1,0.018003811,0.895018504,0.790037008,6,3,0.22979409,38.50002644,0.467532146,0,24
NONHSAT163495.1,ENST00000611566,gencode,-,0.112980754,0.976424203,0.952848406,6,3,0.14436996,6.135090748,2.933941931,0,24
NONHSAT163504.1,NONHSAT163504.1,PMID24463510,blastnGorilla.CUFF.341042,0.10340649,0.88606223,0.77212446,0,3,0.294971559,6.703130355,3.58041672,0,24
NONHSAT163512.1,ENST00000616571,gencode,-,0.094737213,0.968908551,0.937817102,6,3,0.551024901,7.316524929,2.460184333,6,24
NONHSAT163538.1,ENST00000618634,ensembl,-,0.107537984,0.893220538,0.786441077,6,3,0.273278578,6.445603287,2.792601281,0,24
NONHSAT163599.1,NONHSAT163599.1,lncipedia,lnc-SARNP-1-1,0.103495371,0.907971209,0.861956814,0,4,0.229623448,6.69737376,3.583494197,0,24
NONHSAT163611.1,ENST00000610448,gencode,-,0.078383201,0.99833629,0.996672581,6,3,0.537325004,8.843057862,2.035494993,6,24
NONHSAT163619.1,NONHSAT163619.1,lncipedia,lnc-MYO1A-2-1_dup1,0.032358329,0.995223273,0.990446547,6,3,0.115239581,21.420982,0.840297611,0,24
NONHSAT163620.1,NONHSAT163620.1,PMID24108091,m130128_052502_00126_c100457742550000001523064703201383_s1_p0/19942/ccs.path1,0.066850933,0.994050231,0.988100462,0,3,0.051444214,10.36854915,2.314692215,0,24
NONHSAT163683.1,NONHSAT163683.1,lncipedia,lnc-TMBIM4-3-1_dup1,0.263913368,0.994935657,0.989871314,0,3,0.052562898,2.626419361,4.568958095,0,12
NONHSAT163684.1,NONHSAT163684.1,lncipedia,lnc-TMBIM4-4-1_dup1,0.287092181,0.932081053,0.864162106,0,3,0.092555545,2.414371506,4.970237584,0,12
NONHSAT163686.1,NONHSAT163686.1,PMID24463510,CUFF.139160,0.257740271,0.972996173,0.945992346,0,3,0.197273685,2.689324324,4.462087333,0,12
NONHSAT163725.1,NONHSAT163725.1,PMID24108091,m121218_154352_00126_c100449542550000001523046302151300_s2_p0/34641/ccs.path1,0.039269952,0.999900582,0.999801163,6,3,0.331385383,17.65082832,1.019782169,6,24
NONHSAT163730.1,NONHSAT163730.1,PMID24108091,m121218_222657_00126_c100449542550000001523046302151302_s1_p0/69033/ccs.path1,0.065430901,0.967863287,0.935726574,6,3,0.190310383,10.59357529,1.699143066,0,24
NONHSAT163738.1,NONHSAT163738.1,PMID26117828,PNCT_HSA025275,0.289329514,0.986743969,0.973487938,0,3,0.123167215,2.3957016,5.008971067,0,12
NONHSAT163743.1,NONHSAT163743.1,PMID25116943,LCAT_00062090,0.110928388,0.958752142,0.917504284,6,3,0.132139071,6.248600507,2.880645031,0,24
NONHSAT163746.1,ENST00000617300,gencode,-,0.055303466,0.907756672,0.815513343,6,3,0.462536457,12.53352154,1.436148647,6,24
NONHSAT163768.1,NONHSAT163768.1,PMID24108091,m121219_073256_00126_c100449542550000001523046302151306_s2_p0/50603/ccs.path2,0.061451124,0.998721644,0.997443288,6,3,0.148230238,11.27965016,1.595794174,0,24
NONHSAT163770.1,NONHSAT163770.1,PMID24108091,m121218_132759_00126_c100418802550000001523036412191227_s1_p0/47038/ccs.path1,0.070573184,0.99477954,0.98955908,6,3,0.415715226,9.821679254,1.832680495,0,24
NONHSAT163799.1,NONHSAT163799.1,lncipedia,lnc-C12orf50-7-1_dup1,0.284809869,0.998895435,0.99779087,0,3,0.044170824,2.433718971,4.930725422,0,12
NONHSAT163800.1,NONHSAT163800.1,PMID24463510,Locus_63033,0.251018947,0.976297561,0.952595123,0,3,0.122862182,2.761334113,4.345725475,0,12
NONHSAT163811.1,NONHSAT163811.1,PMID24108091,m121212_224522_00126_c100418772550000001523036412191286_s2_p0/77090/ccs.path1,0.025020462,0.894416202,0.788832405,6,3,0.269287016,27.70321263,0.649744138,6,24
NONHSAT163834.1,NONHSAT163834.1,PMID24463510,Locus_62551,0.061454524,0.99874222,0.997484439,6,3,0.136669413,11.27902613,1.595882463,0,24
NONHSAT163835.1,NONHSAT163835.1,lncipedia,lnc-BTG1-3-1_dup1,0.263913369,0.905014963,0.810029926,0,3,0.030485469,2.626419354,4.568958107,0,12
NONHSAT163863.1,NONHSAT163863.1,PMID24108091,m121212_202452_00126_c100418772550000001523036412191285_s2_p0/58586/ccs.path1,0.055195554,0.947278557,0.894557113,0,3,0.203670507,12.55802563,1.911128446,0,24
NONHSAT163874.1,NONHSAT163874.1,lncipedia,lnc-CCDC38-5-1_dup1,0.101799399,0.882639518,0.765279037,6,3,0.066461465,6.808951599,2.643578786,0,24
NONHSAT163955.1,NONHSAT163955.1,PMID24463510,LocusReverse_28961,0.135487929,0.923089889,0.846179778,0,3,0.209228272,5.115933115,2.345613152,0,12
NONHSAT163968.1,NONHSAT163968.1,PMID24108091,m130127_152334_00126_c100456792550000001523064703201346_s2_p0/63371/ccs.path1,0.038817624,0.991395972,0.982791944,6,3,1.767474899,17.85650713,1.008035887,0,24
NONHSAT163969.1,ENST00000612818,ensembl,-,0.11835111,0.999850971,0.999701942,6,3,0.253813996,5.856701979,3.073402072,0,24
NONHSAT163978.1,ENST00000539987,PMID24463510,-,0.047753678,0.960577815,0.92115563,6,3,0.387287042,14.51505338,1.240091892,0,24
NONHSAT163993.1,NONHSAT163993.1,PMID25116943,LCAT_00063016,0.071793529,0.999779594,0.999559188,6,3,0.626197985,9.654730648,1.864371017,6,24
NONHSAT163995.1,NONHSAT163995.1,lncipedia,lnc-RP11-478C19.2.1-1-1_dup1,0.081599591,0.871258193,0.80688729,0,4,0.660967887,8.494493365,2.825359791,0,24
NONHSAT164009.1,NONHSAT164009.1,PMID24108091,m121219_073256_00126_c100449542550000001523046302151306_s1_p0/50607/ccs.path1,0.068461098,0.999987937,0.999975874,6,3,0.521392506,10.12468694,1.777832747,0,24
NONHSAT164018.1,NONHSAT164018.1,PMID24463510,blastnOrangutan.CUFF.177049,0.03316324,0.831998428,0.747997641,0,4,0.99372767,20.90106928,1.148266612,0,24
NONHSAT164068.1,NONHSAT164068.1,lncipedia,lnc-VSIG10-1-1_dup1,0.26391337,0.994935658,0.989871316,0,3,0.030290483,2.62641935,4.568958113,0,12
NONHSAT164070.1,NONHSAT164070.1,PMID24108091,m121218_154352_00126_c100449542550000001523046302151300_s2_p0/75173/ccs.path1,0.215511079,0.989172374,0.983758561,0,4,0.033403882,3.216294884,7.462002356,0,24
NONHSAT164101.1,NONHSAT164101.1,PMID24108091,m130128_074542_00126_c100457742550000001523064703201384_s1_p0/54156/ccs.path1,0.026299982,0.941966363,0.883932727,6,3,1.785690448,26.35542407,0.682971367,0,24
NONHSAT164116.1,NONHSAT164116.1,lncipedia,lnc-C12orf43-3-1,0.038714985,0.992945448,0.985890896,6,3,0.142591958,17.90384734,1.005370503,6,24
NONHSAT164131.1,NONHSAT164131.1,PMID24463510,-,0.05452461,0.908340252,0.816680504,6,3,0.568299985,12.7125565,1.415922911,0,24
NONHSAT164134.1,ENST00000623210,gencode,-,0.068523599,0.996778477,0.993556955,6,3,0.495503286,10.11545209,1.779455811,0,24
NONHSAT164135.1,ENST00000624878,gencode,-,0.139366563,0.987923357,0.981885036,0,4,0.123651863,4.973554401,4.825522768,0,24
NONHSAT164142.1,NONHSAT164142.1,PMID24108091,m121219_073256_00126_c100449542550000001523046302151306_s1_p0/76573/ccs.path1,0.039690054,0.995723339,0.993585009,0,4,0.157444275,17.46400213,1.374255444,0,24
NONHSAT164154.1,NONHSAT164154.1,lncipedia,lnc-NCOR2-5-1_dup1,0.062245849,0.818963654,0.72844548,0,4,0.447078314,11.13563702,2.155242665,0,24
NONHSAT164254.1,ENST00000542821,PMID24463510,-,0.148997589,0.993687016,0.987374032,6,3,0.17092678,4.65206978,3.869245486,0,24
NONHSAT164266.1,NONHSAT164266.1,PMID25116943,LCAT_00064115,0.038667966,0.948560982,0.897121965,6,3,0.122718808,17.92561762,1.004149501,6,24
NONHSAT164311.1,NONHSAT164311.1,PMID25116943,LCAT_00064177,0.060452741,0.844836986,0.76725548,0,4,0.050623596,11.46593462,2.093156886,0,24
NONHSAT164325.1,ENST00000623177,gencode,-,0.049438832,0.990272995,0.980545991,6,3,1.828770284,14.02029834,1.283852852,0,24
NONHSAT164326.1,NONHSAT164326.1,lncipedia,lnc-CHFR-1-1_dup1,0.072002711,0.982511873,0.965023746,0,3,0.21443625,9.626681675,1.246535453,0,12
NONHSAT165290.1,NONHSAT165290.1,PMID25116943,LCAT_00066428,0.078667631,0.944683235,0.889366469,6,3,0.43764891,8.811084976,2.042881217,6,24
NONHSAT165296.1,NONHSAT165296.1,PMID24463510,-,0.114530495,0.809406296,0.714109444,0,4,0.478696489,6.052075331,3.965581836,0,24
NONHSAT165297.1,NONHSAT165297.1,PMID24108091,m130128_100622_00126_c100457742550000001523064703201385_s2_p0/9308/ccs.path1,0.117803598,0.847828723,0.771743085,0,4,0.300955104,5.883921995,4.078911994,0,24
NONHSAT165308.1,NONHSAT165308.1,lncipedia,lnc-IL17D-3-1_dup1,0.193297799,0.999121466,0.998242931,0,3,0.132006178,3.585903113,3.346437319,0,12
NONHSAT165309.1,NONHSAT165309.1,PMID24108091,m121212_202452_00126_c100418772550000001523036412191285_s1_p0/6659/ccs.path1,0.202051293,0.899875222,0.799750444,0,3,0.099990628,3.430550586,3.497980776,0,12
NONHSAT165365.1,NONHSAT165365.1,lncipedia,lnc-C1QTNF9-3-1_dup1,0.101735944,0.993733876,0.987467752,0,3,0.149983924,6.813198474,1.761287308,0,12
NONHSAT165380.1,NONHSAT165380.1,lncipedia,lnc-ATP8A2-4-1_dup1,0.155203342,0.9788721,0.957744201,0,3,0.456082323,4.46605835,2.686933098,0,12
NONHSAT165392.1,NONHSAT165392.1,PMID26117828,PNCT_HSA028386,0.068343943,0.993723632,0.987447265,0,3,0.082887594,10.14204262,2.366387217,0,24
NONHSAT165446.1,NONHSAT165446.1,PMID24108091,m130127_033614_00126_c100456792550000001523064703201341_s1_p0/10405/ccs.path1,0.102707936,0.986305319,0.972610638,6,3,0.122150876,6.748720773,2.667172136,0,24
NONHSAT165475.1,NONHSAT165475.1,PMID24108091,m121218_132759_00126_c100418802550000001523036412191227_s2_p0/59221/ccs.path1,0.115828391,0.912906588,0.825813177,6,3,0.056481316,5.984259786,3.007890807,0,24
NONHSAT165477.1,ENST00000617901,gencode,-,0.093733293,0.928284058,0.892426087,0,4,0.148794339,7.394887739,3.245485374,0,24
NONHSAT165515.1,ENST00000621575,gencode,-,0.046504887,0.914242084,0.828484168,6,3,0.950598231,14.90482462,1.20766265,6,24
NONHSAT165590.1,NONHSAT165590.1,lncipedia,lnc-AKAP11-4-1_dup1,0.074490176,0.969183164,0.953774745,0,4,0.471715764,9.305216039,2.579198581,0,24
NONHSAT165592.1,NONHSAT165592.1,PMID24463510,-,0.074032832,0.984332407,0.97649861,0,4,0.318731491,9.362699759,2.563363198,0,24
NONHSAT165647.1,NONHSAT165647.1,PMID25116943,LCAT_00071087,0.152906754,0.927756419,0.891634629,0,4,0.253677986,4.533136462,5.294347567,0,24
NONHSAT165651.1,ENST00000420693,PMID24463510,-,0.115835011,0.871248283,0.806872424,0,4,0.176569609,5.983917768,4.010750303,0,24
NONHSAT165652.1,NONHSAT165652.1,lncipedia,lnc-GTF2F2-9-1_dup1,0.113944769,0.983169255,0.974753882,0,4,0.117100136,6.083185612,3.945301283,0,24
NONHSAT165715.1,NONHSAT165715.1,lncipedia,lnc-DLEU1-5-1_dup1,0.138072082,0.812843055,0.719264582,0,4,0.055027205,5.020183447,4.780701792,0,24
NONHSAT165721.1,ENST00000610618,ensembl,-,0.042155907,0.89378621,0.787572421,6,3,0.177236933,16.44246871,1.094726122,6,24
NONHSAT165738.1,ENST00000342657,gencode,-,0.101720819,0.99363257,0.98726514,0,3,0.105492786,6.814211556,1.761025454,0,12
NONHSAT165926.1,ENST00000422931,lncipedia,"lnc-UCHL3-10-1_dup1,lnc-UCHL3-10-1",0.107474165,0.938090193,0.876180385,0,3,0.42101062,6.449430709,1.86062934,0,12
NONHSAT166127.1,NONHSAT166127.1,PMID24108091,m130127_174513_00126_c100456792550000001523064703201347_s1_p0/60942/ccs.path1,0.102709885,0.986324928,0.972649857,6,3,0.084348104,6.748592711,2.667222748,0,24
NONHSAT166128.1,NONHSAT166128.1,lncipedia,lnc-GPC5-6-1_dup1,0.164868173,0.994313575,0.988627149,6,3,0.036241826,4.204250994,4.281380923,0,24
NONHSAT166137.1,ENST00000622881,ensembl,-,0.055424447,0.893561432,0.787122863,6,3,0.232028334,12.50616331,1.439290337,0,24
NONHSAT166138.1,NONHSAT166138.1,PMID24108091,m121218_180114_00126_c100449542550000001523046302151301_s2_p0/38359/ccs.path1,0.146625795,0.930109018,0.860218035,6,3,0.030813872,4.72732086,3.807653538,6,24
NONHSAT166150.1,NONHSAT166150.1,lncipedia,lnc-MBNL2-2-1,0.305283592,0.949524236,0.899048472,0,3,0.007379456,2.270502573,5.285173486,0,12
NONHSAT166182.1,ENST00000624456,gencode,-,0.251018947,0.953767949,0.907535899,0,3,0.062952676,2.761334112,4.345725476,0,12
NONHSAT166192.1,NONHSAT166192.1,PMID24108091,m121212_224522_00126_c100418772550000001523036412191286_s1_p0/59746/ccs.path1,0.13618803,0.978946185,0.957892369,6,3,0.486191735,5.08963366,3.536600314,6,24
NONHSAT166196.1,NONHSAT166196.1,PMID24108091,m130128_074542_00126_c100457742550000001523064703201384_s2_p0/36908/ccs.path1,0.139981592,0.848767155,0.773150733,0,4,0.202942458,4.951702355,4.846817979,0,24
NONHSAT166266.1,ENST00000619612,ensembl,-,0.251073039,0.997937011,0.995874022,0,3,0.132551407,2.760739194,4.346661948,0,12
NONHSAT166303.1,NONHSAT166303.1,PMID25116943,LCAT_00072051,0.070613551,0.956785375,0.91357075,6,3,0.046669202,9.816064611,1.833728761,0,24
NONHSAT166342.1,NONHSAT166342.1,lncipedia,lnc-C13orf16-9-1_dup1,0.06791841,0.985254985,0.97050997,6,3,0.426480993,10.20558612,1.763739955,0,24
NONHSAT166378.1,ENST00000615844,ensembl,-,0.077751612,0.926504822,0.853009644,0,3,0.208341069,8.914891424,1.346062384,0,12
NONHSAT166388.1,ENST00000619338,ensembl,-,0.140177003,0.96889518,0.95334277,0,4,0.139869909,4.944799562,4.853583993,0,24
NONHSAT166389.1,ENST00000619092,ensembl,-,0.062115384,0.942342608,0.884685217,6,3,0.371960467,11.15902588,1.613044024,0,24
NONHSAT166395.1,NONHSAT166395.1,PMID24463510,-,0.022539034,0.998270683,0.996541366,6,3,1.63370877,30.75318942,0.585305145,6,24
NONHSAT166396.1,NONHSAT166396.1,PMID24463510,LocusForward_67964,0.063889094,0.995472114,0.990944227,6,3,1.653990046,10.8492254,1.659104622,6,24
NONHSAT166421.1,NONHSAT166421.1,lncipedia,lnc-PSPC1-1-1_dup1,0.078576757,0.997737011,0.995474021,6,3,0.45635152,8.821274995,2.040521354,6,24
NONHSAT166467.1,NONHSAT166467.1,PMID24108091,m121212_202452_00126_c100418772550000001523036412191285_s2_p0/28561/ccs.path1,0.048449023,0.985969803,0.971939606,6,3,6.841098941,14.30673191,1.258148969,6,24
NONHSAT166472.1,NONHSAT166472.1,lncipedia,lnc-CENPJ-3-1_dup1,0.159522016,0.975598448,0.951196896,0,3,0.120548614,4.345150591,2.761699451,0,12
NONHSAT166495.1,NONHSAT166495.1,PMID25116943,LCAT_00068946,0.11456834,0.93322382,0.866447641,0,3,0.228984019,6.050076144,1.983446111,0,12
NONHSAT166496.1,NONHSAT166496.1,PMID24108091,m130128_100622_00126_c100457742550000001523064703201385_s1_p0/60453/ccs.path1,0.242699399,0.863453441,0.726906882,0,3,0.370600511,2.855990511,4.201694632,0,12
NONHSAT166502.1,ENST00000444744,PMID24463510,-,0.131039576,0.92216346,0.88324519,0,4,0.162824973,5.289601835,4.537203508,0,24
NONHSAT166507.1,NONHSAT166507.1,PMID25116943,LCAT_00069000,0.092698542,0.975220284,0.950440569,6,3,0.05858989,7.477433486,2.407243078,0,24
NONHSAT166552.1,ENST00000623049,gencode,-,0.117704568,0.99206664,0.98413328,6,3,0.248008373,5.888872374,3.056612346,0,24
NONHSAT166582.1,NONHSAT166582.1,PMID24108091,m121218_042125_00126_c100418802550000001523036412191223_s2_p0/14098/ccs.path1,0.090766553,0.991005586,0.982011171,6,3,0.503614375,7.636592533,2.357072205,0,24
NONHSAT166586.1,ENST00000456087,PMID24463510,-,0.274994075,0.981140247,0.962280493,0,3,0.22201751,2.520589512,4.760791055,0,12
NONHSAT166619.1,NONHSAT166619.1,lncipedia,lnc-ALG5-2-2_dup1,0.042155907,0.89378621,0.78757242,6,3,0.119225647,16.44246855,1.094726132,0,24
NONHSAT166654.1,NONHSAT166654.1,lncipedia,lnc-SUGT1P3-2-1_dup1,0.025020462,0.894416203,0.788832407,6,3,0.320473804,27.70321246,0.649744142,0,24
NONHSAT166661.1,NONHSAT166661.1,lncipedia,lnc-MTRF1-4-1_dup1,0.081232208,0.955452031,0.910904063,6,3,0.095994098,8.532910783,2.109479456,0,24
NONHSAT166662.1,NONHSAT166662.1,lncipedia,lnc-MTRF1-5-1,0.205566734,0.978106597,0.967159895,0,4,0.01445366,3.371883989,7.117682601,0,24
NONHSAT166681.1,NONHSAT166681.1,lncipedia,lnc-EPSTI1-8-1_dup1,0.101720819,0.99363257,0.98726514,0,3,0.112984596,6.814211547,1.761025456,0,12
NONHSAT166682.1,NONHSAT166682.1,lncipedia,lnc-EPSTI1-9-2,0.135561482,0.992983838,0.985967677,0,3,0.043799958,5.113157279,2.346886541,0,12
NONHSAT166685.1,NONHSAT166685.1,lncipedia,lnc-ENOX1-1-1_dup1,0.075916559,0.920560434,0.880840651,0,4,0.116986287,9.130381993,2.628586626,0,24
NONHSAT166736.1,NONHSAT166736.1,PMID25116943,LCAT_00069555,0.101720818,0.993632571,0.987265141,0,3,0.040263321,6.814211623,1.761025437,0,12
NONHSAT166760.1,NONHSAT166760.1,PMID24463510,-,0.078393754,0.999904614,0.999809228,6,3,0.385310181,8.841867403,2.03576905,0,24
NONHSAT166768.1,ENST00000235290,gencode,-,0.136398232,0.992079076,0.984158151,6,3,0.033866657,5.081790076,3.542058946,0,24
NONHSAT166925.1,NONHSAT166925.1,PMID24108091,m121219_073256_00126_c100449542550000001523046302151306_s1_p0/73624/ccs.path1,0.105470936,0.902328506,0.85349276,0,4,0.086894869,6.571925955,3.651897505,0,24
NONHSAT166939.1,NONHSAT166939.1,PMID24108091,m121219_073256_00126_c100449542550000001523046302151306_s2_p0/72214/ccs.path1,0.135561483,0.960191786,0.920383572,0,3,0.074785985,5.113157251,2.346886554,0,12
NONHSAT166973.1,NONHSAT166973.1,lncipedia,lnc-RNF219-3-1_dup1,0.100970798,0.972339224,0.958508836,0,4,0.709623995,6.864828168,3.496081681,0,24
NONHSAT167033.1,ENST00000606221,lncipedia,"lnc-SLITRK6-15-1_dup1,lnc-SLITRK6-15-1",0.051585837,0.898882625,0.797765249,6,3,1.507108711,13.43677297,1.339607362,0,24
