noncode,lncrna_id,lncrna_source,lncrna_name,lambda.z,r.squared,adj.r.squared,lambda.z.time.first,lambda.z.n.points,clast.pred,half.life,span.ratio,tmax,tlast
NONHSAT208214.1,NONHSAT208214.1,lncipedia,lnc-SAMD5-3-1,0.027396868,0.972522572,0.945045144,6,3,0.869950386,25.30023458,0.711455854,6,24
NONHSAT208246.1,NONHSAT208246.1,PMID24108091,m121219_004319_00126_c100449542550000001523046302151303_s1_p0/13565/ccs.path1,0.024684782,0.899117257,0.798234514,6,3,14.69753966,28.07993882,0.641027038,6,24
NONHSAT208573.1,NONHSAT208573.1,lncipedia,lnc-FAM120B-8-1_dup1,0.050338438,0.987883084,0.975766169,0,3,0.065068278,13.76973964,0.871476173,0,12
NONHSAT209029.1,NONHSAT209029.1,PMID24108091,m121212_224522_00126_c100418772550000001523036412191286_s2_p0/21275/ccs.path1,0.080840217,0.97127516,0.94255032,6,3,0.25242792,8.574286537,2.099300032,6,24
NONHSAT209553.1,NONHSAT209553.1,PMID24108091,m130127_055628_00126_c100456792550000001523064703201342_s1_p0/54999/ccs.path1,0.053723997,0.99690043,0.993800859,6,3,0.489687836,12.90200316,1.395132196,6,24
NONHSAT211930.1,NONHSAT211930.1,PMID25116943,LCAT_00223112,0.052806725,0.843438993,0.765158489,0,4,0.029282569,13.12611575,1.828415996,0,24
NONHSAT212228.1,NONHSAT212228.1,PMID24035497,intronic715,0.026216715,0.989566591,0.979133183,6,3,2.583892494,26.43913182,0.680809042,6,24
NONHSAT212781.1,NONHSAT212781.1,PMID24108091,m121219_094927_00126_c100449542550000001523046302151307_s1_p0/39446/ccs.path1,0.055427667,0.803869705,0.705804558,0,4,1.610468863,12.5054366,1.919165302,0,24
NONHSAT212859.1,ENST00000623941,gencode,-,0.049134921,0.9485053,0.8970106,0,3,0.109067505,14.10701722,1.701280974,0,24
NONHSAT213573.1,NONHSAT213573.1,PMID24108091,m121218_132759_00126_c100418802550000001523036412191227_s1_p0/23105/ccs.path1,0.199646706,0.984464273,0.968928546,0,3,0.031190325,3.47186885,3.456351757,0,12
NONHSAT213997.1,NONHSAT213997.1,PMID24463510,LocusReverse_5604,0.070399046,0.992011715,0.98402343,6,3,0.246240346,9.845974101,1.828158374,6,24
NONHSAT214021.1,NONHSAT214021.1,lncipedia,lnc-AC083862.1-1-1,0.042408802,0.992026873,0.984053746,6,3,3.852597944,16.34441788,1.101293428,6,24
NONHSAT216410.1,NONHSAT216410.1,PMID24463510,-,0.115088264,0.952254644,0.904509287,6,3,0.019046427,6.022744267,2.988670812,6,24
NONHSAT216692.1,NONHSAT216692.1,lncipedia,lnc-ERICH1-9-6,0.070399046,0.992011713,0.984023426,6,3,0.017328709,9.845974049,1.828158383,6,24
NONHSAT216911.1,NONHSAT216911.1,PMID24108091,m121219_094927_00126_c100449542550000001523046302151307_s1_p0/51595/ccs.path1,0.032573489,0.992507015,0.985014031,6,3,0.104685264,21.27948806,0.845885011,0,24
NONHSAT216940.1,NONHSAT216940.1,PMID24463510,LocusReverse_84684,0.087539122,0.866754851,0.733509703,6,3,0.031803596,7.918141801,2.273260628,6,24
NONHSAT216945.1,NONHSAT216945.1,PMID24108091,m121218_020727_00126_c100418802550000001523036412191222_s1_p0/58147/ccs.path1,0.084127198,0.918361133,0.836722265,0,3,0.032647902,8.239275714,1.456438699,0,12
NONHSAT217322.1,NONHSAT217322.1,PMID25116943,LCAT_00241934,0.032573489,0.992507017,0.985014033,6,3,0.228125218,21.27948818,0.845885007,0,24
NONHSAT217419.1,NONHSAT217419.1,PMID24108091,m121213_010634_00126_c100418772550000001523036412191287_s1_p0/17116/ccs.path1,0.023892916,0.962707652,0.925415304,6,3,1.222906073,29.01057313,0.62046344,6,24
NONHSAT217653.1,NONHSAT217653.1,PMID24108091,m121212_180544_00126_c100418772550000001523036412191284_s2_p0/10614/ccs.path1,0.10086475,0.929085844,0.858171688,0,3,0.715167266,6.872045822,1.746204887,0,12
NONHSAT217726.1,NONHSAT217726.1,lncipedia,lnc-EIF2C2-8-1,0.032573489,0.992507014,0.985014027,6,3,0.027802478,21.27948847,0.845884995,6,24
NONHSAT219166.1,NONHSAT219166.1,PMID24108091,m121219_073256_00126_c100449542550000001523046302151306_s2_p0/27578/ccs.path1,0.032573489,0.992507015,0.985014031,6,3,0.059909702,21.27948813,0.845885009,0,24
NONHSAT219317.1,NONHSAT219317.1,PMID25116943,LCAT_00246603,0.079026725,0.98404731,0.976070965,0,4,0.085530728,8.771047819,2.736275129,0,24
NONHSAT219412.1,NONHSAT219412.1,lncipedia,lnc-ANKRD18B-5-1_dup1,0.085853871,0.987751834,0.975503668,6,3,0.162097371,8.073569356,2.229497166,6,24
NONHSAT219774.1,NONHSAT219774.1,PMID24463510,blastnMacaque.Locus_138767,0.05033844,0.987883088,0.975766175,0,3,0.012891206,13.76973904,0.87147621,0,12
NONHSAT219848.1,ENST00000454869,PMID24463510,-,0.021944421,0.921938924,0.843877847,6,3,0.167220851,31.58648761,0.569863931,6,24
NONHSAT219950.1,NONHSAT219950.1,lncipedia,lnc-TAL2-2-1_dup1,0.038286712,0.980698161,0.961396322,0,3,0.033781348,18.10411875,1.325665189,0,24
NONHSAT220022.1,NONHSAT220022.1,PMID24108091,m130128_004308_00126_c100457742550000001523064703201381_s1_p0/9464/ccs.path1,0.0262114,0.989556122,0.979112245,6,3,0.311394828,26.44449311,0.680671016,0,24
NONHSAT220046.1,NONHSAT220046.1,PMID24108091,m130127_103756_00126_c100456792550000001523064703201344_s1_p0/43634/ccs.path1,0.047232903,0.997512048,0.995024097,6,3,0.227904132,14.67509166,1.226568148,0,24
NONHSAT220456.1,ENST00000457383,PMID24463510,-,0.051881352,0.87564607,0.75129214,6,3,0.104083539,13.36023743,1.347281446,6,24
NONHSAT220529.1,NONHSAT220529.1,PMID24108091,m130128_052502_00126_c100457742550000001523064703201383_s1_p0/10092/ccs.path1,0.041892829,0.956968311,0.935452466,0,4,0.259479995,16.5457239,1.450525836,0,24
NONHSAT220560.1,ENST00000304425,PMID24463510,-,0.017725994,0.954830657,0.909661314,6,3,25.6644056,39.10343053,0.460317669,6,24
NONHSAT220645.1,ENST00000624351,gencode,-,0.076013252,0.978827872,0.957655744,6,3,0.023864572,9.118767656,1.973950941,6,24
NONHSAT220711.1,NONHSAT220711.1,PMID25116943,LCAT_00251992,0.126695998,0.866825807,0.733651614,0,3,0.039456219,5.470947696,2.193404263,0,12
NONHSAT220834.1,NONHSAT220834.1,PMID24108091,m121212_111138_00126_c100418772550000001523036412191281_s1_p0/68084/ccs.path1,0.123561024,0.990557641,0.985836461,0,4,0.074970421,5.609755885,4.278261032,0,24
NONHSAT221015.1,NONHSAT221015.1,PMID24108091,m130127_125837_00126_c100456792550000001523064703201345_s1_p0/20116/ccs.path1,0.107553837,0.997620301,0.995240603,6,3,0.106780125,6.444653211,2.793012969,0,24
NONHSAT222934.1,NONHSAT222934.1,PMID24108091,m121219_030035_00126_c100449542550000001523046302151304_s2_p0/76327/ccs.path1,0.049134921,0.948505301,0.897010603,0,3,0.041037334,14.10701717,1.70128098,0,24
NONHSAT223221.1,NONHSAT223221.1,PMID24108091,m130128_074542_00126_c100457742550000001523064703201384_s1_p0/26480/ccs.path1,0.03257349,0.992507018,0.985014035,6,3,0.068459865,21.27948798,0.845885015,6,24
