noncode,lncrna_id,lncrna_source,lncrna_name,lambda.z,r.squared,adj.r.squared,lambda.z.time.first,lambda.z.n.points,clast.pred,half.life,span.ratio,tmax,tlast
NONHSAT128443.2,NONHSAT128443.2,lncipedia,lnc-DEPTOR-1-1,0.108100704,0.885228511,0.770457022,0,3,0.023090219,6.412050555,1.871476199,0,12
NONHSAT129017.2,NONHSAT129017.2,lncipedia,lnc-TMEM75-3-5,0.036824232,0.956948307,0.935422461,0,4,0.431671314,18.82312657,1.275027287,0,24
NONHSAT129050.2,ENST00000524165,lncipedia,lnc-MYC-2-2_dup1,0.055429128,0.828438068,0.742657102,0,4,0.29938765,12.50510702,1.919215881,0,24
NONHSAT129083.2,NONHSAT129083.2,lncipedia,lnc-MYC-2-28_dup1,0.043193662,0.928188744,0.856377488,6,3,0.225386726,16.04742788,1.121675083,6,24
NONHSAT129088.2,NONHSAT129088.2,lncipedia,lnc-MYC-2-34_dup1,0.049134921,0.948505299,0.897010599,0,3,0.075615088,14.10701729,1.701280966,0,24
NONHSAT129368.2,NONHSAT129368.2,lncipedia,lnc-EIF2C2-2-2,0.055214636,0.978957471,0.957914943,6,3,0.143809495,12.55368566,1.433841861,6,24
NONHSAT129584.2,NONHSAT129584.2,lncipedia,lnc-C8orf73-1-1,0.025690701,0.928972945,0.893459418,0,4,1.030118124,26.98046974,0.889532326,0,24
NONHSAT129651.2,NONHSAT129651.2,lncipedia,"lnc-MAPK15-1-3_dup1,lnc-MAPK15-1-3",0.036241109,0.859762317,0.719524634,6,3,0.397767846,19.12599229,0.941127641,6,24
NONHSAT129723.2,NONHSAT129723.2,lncipedia,lnc-GPR172A-2-1,0.069598551,0.937180363,0.874360727,6,3,2.121589524,9.959218495,1.80737073,6,24
NONHSAT129773.2,ENST00000532766,lncipedia,lnc-CTD-2517M22.14.1-1-4_dup1,0.020304124,0.858779171,0.788168757,0,4,0.162345288,34.13824656,0.703023805,0,24
NONHSAT130074.2,NONHSAT130074.2,lncipedia,lnc-RCL1-2-1_dup1,0.042568531,0.941917403,0.883834807,6,3,0.106024768,16.28308922,1.105441342,6,24
NONHSAT130630.2,NONHSAT130630.2,lncipedia,lnc-LINGO2-2-3_dup1,0.057090471,0.930907191,0.861814382,6,3,0.20731553,12.14120625,1.482554504,6,24
NONHSAT130692.2,ENST00000415066,lncipedia,"lnc-SMU1-1-1_dup1,lnc-SMU1-1-1",0.085566204,0.950857027,0.901714054,6,3,0.156672237,8.100712075,2.222026883,6,24
NONHSAT130697.2,ENST00000425356,lncipedia,"lnc-APTX-2-4_dup1,lnc-APTX-2-4",0.084157908,0.973255811,0.946511623,0,3,0.217990879,8.236269186,1.45697035,0,12
NONHSAT130911.2,ENST00000623595,lncipedia,"lnc-DNAJB5-3-1_dup1,lnc-DNAJB5-3-1",0.050369149,0.987973615,0.975947229,0,3,0.05631823,13.76134392,0.872007855,0,12
NONHSAT131128.2,NONHSAT131128.2,lncipedia,"lnc-SHB-2-1_dup1,lnc-SHB-2-1",0.094050886,0.993470842,0.986941684,6,3,0.428182188,7.369916545,2.442361442,0,24
NONHSAT131184.2,ENST00000484285,lncipedia,lnc-FAM201A-4-2,0.0789074,0.987276427,0.974552854,6,3,0.795638077,8.784311532,2.049107654,0,24
NONHSAT131277.2,NONHSAT131277.2,lncipedia,lnc-FAM75A4-3-2,0.02249092,0.986987456,0.973974913,6,3,0.489748467,30.81897909,0.584055687,0,24
NONHSAT131386.2,ENST00000435586,lncipedia,lnc-RP11-160N1.10.1-2-1,0.017896951,0.938145744,0.907218616,0,4,1.148993398,38.72990428,0.619676202,0,24
NONHSAT131550.2,ENST00000305709,lncipedia,lnc-RP11-262H14.4.1-6-1,0.026745066,0.879955315,0.819932972,0,4,0.148101847,25.91682452,0.926039376,0,24
NONHSAT131627.2,ENST00000376334,lncipedia,lnc-FAM27B-18-1,0.044156499,0.975038336,0.950076672,6,3,0.444718365,15.6975123,1.146678509,6,24
NONHSAT131842.2,ENST00000423240,lncipedia,lnc-C9orf57-2-1,0.016483883,0.991975721,0.983951442,6,3,33.32037979,42.0499946,0.428061886,6,24
NONHSAT131984.2,NONHSAT131984.2,lncipedia,"lnc-GNA14-3-1_dup1,lnc-GNA14-3-1",0.018286761,0.952252711,0.904505422,6,3,22.02236852,37.90431742,0.47487994,6,24
NONHSAT132012.2,NONHSAT132012.2,lncipedia,lnc-PSAT1-3-2,0.145021681,0.99999889,0.999997781,6,3,0.141374077,4.779610711,3.765997084,6,24
NONHSAT132809.2,NONHSAT132809.2,lncipedia,lnc-NAA35-6-2,0.084140974,0.918479403,0.836958805,0,3,0.183382036,8.237926727,1.456677195,0,12
NONHSAT132848.2,ENST00000602579,lncipedia,lnc-GAS1-2-2_dup1,0.075945309,0.995712634,0.991425267,6,3,0.143053641,9.126925503,1.972186581,6,24
NONHSAT133170.2,ENST00000430945,lncipedia,lnc-CENPP-3-6_dup1,0.108100703,0.938075804,0.876151608,0,3,0.116306298,6.412050629,1.871476177,0,12
NONHSAT133286.2,NONHSAT133286.2,lncipedia,lnc-PTPDC1-7-1_dup1,0.100123793,0.956417673,0.912835346,0,3,0.013730355,6.922901723,3.466754399,0,24
NONHSAT133402.2,ENST00000321517,lncipedia,lnc-PTCH1-3-9_dup1,0.130968962,0.995557458,0.991114915,6,3,0.054068693,5.292453803,3.401068894,6,24
NONHSAT133493.2,ENST00000366109,lncipedia,lnc-CTSL2-5-1_dup1,0.038905011,0.989948584,0.979897167,6,3,0.965586558,17.81639873,1.010305184,0,24
NONHSAT133716.2,NONHSAT133716.2,lncipedia,lnc-C9orf30-1-1,0.074087408,0.901095683,0.802191366,0,3,0.359314068,9.355802825,2.565252865,0,24
NONHSAT133967.2,NONHSAT133967.2,lncipedia,lnc-MUSK-2-1,0.077070082,0.957645565,0.915291131,6,3,0.195766196,8.993725695,2.001395263,6,24
NONHSAT134350.2,NONHSAT134350.2,lncipedia,"lnc-C9orf43-5-1_dup1,lnc-C9orf43-5-1",0.027071585,0.891011139,0.782022277,6,3,1.542563956,25.60423323,0.70300875,6,24
NONHSAT134430.2,NONHSAT134430.2,lncipedia,"lnc-PAPPA-4-1_dup1,lnc-PAPPA-4-1",0.077848796,0.999555521,0.999111041,6,3,0.560345849,8.903762367,2.021617296,6,24
NONHSAT134445.2,NONHSAT134445.2,lncipedia,lnc-TRIM32-1-2_dup1,0.064148951,0.972592016,0.945184031,6,3,1.554875394,10.805277,1.665852712,6,24
NONHSAT134524.2,ENST00000458394,lncipedia,lnc-CNTRL-1-2_dup1,0.063644816,0.997917044,0.995834087,6,3,0.79196976,10.89086627,1.652761089,0,24
NONHSAT134594.2,NONHSAT134594.2,lncipedia,"lnc-RC3H2-2-1_dup1,lnc-RC3H2-2-1",0.023291532,0.997283052,0.994566105,6,3,2.404075551,29.75962144,0.604846404,6,24
NONHSAT134595.2,NONHSAT134595.2,lncipedia,"lnc-RC3H2-1-1_dup1,lnc-RC3H2-1-1",0.162697062,0.999997453,0.999994906,6,3,0.143496141,4.260354628,4.225000398,0,24
NONHSAT134822.2,NONHSAT134822.2,lncipedia,lnc-STXBP1-2-2_dup1,0.05429562,0.924900171,0.887350257,0,4,0.195652932,12.76617116,1.879968528,0,24
NONHSAT135365.2,NONHSAT135365.2,lncipedia,"lnc-VAV2-1-1_dup1,lnc-VAV2-1-1",0.019969612,0.936854106,0.873708212,6,3,19.95629183,34.71009824,0.518581073,6,24
NONHSAT135605.2,NONHSAT135605.2,lncipedia,lnc-EDF1-1-1,0.094537167,0.999534415,0.999068829,6,3,0.05187626,7.332007125,2.454989431,0,24
NONHSAT135627.2,NONHSAT135627.2,lncipedia,lnc-LCN12-1-2_dup1,0.084127197,0.918361129,0.836722257,0,3,0.095640742,8.239275817,1.456438681,0,12
NONHSAT136135.2,ENST00000471090,lncipedia,lnc-RP11-706O15.1.1-1-11_dup1,0.080295661,0.930305039,0.860610079,6,3,0.248326986,8.632436304,2.085158739,6,24
NONHSAT136139.2,ENST00000381108,lncipedia,lnc-RP11-706O15.1.1-1-4_dup1,0.039866027,0.992073002,0.984146004,6,3,0.423467545,17.38691414,1.035261338,6,24
NONHSAT136143.2,ENST00000381105,lncipedia,lnc-RP11-706O15.1.1-3-1_dup1,0.053713968,0.966487209,0.932974418,6,3,0.096764763,12.90441214,1.394871755,6,24
NONHSAT136751.2,ENST00000442175,lncipedia,"lnc-CASK-4-1_dup1,lnc-CASK-4-1",0.050874126,0.987474435,0.981211652,0,4,0.674977599,13.62474869,1.761500381,0,24
NONHSAT136985.2,NONHSAT136985.2,lncipedia,"lnc-CCDC120-2-1_dup1,lnc-CCDC120-2-1",0.108123881,0.885387266,0.770774532,0,3,0.225850167,6.410676084,1.87187745,0,12
NONHSAT137006.2,NONHSAT137006.2,lncipedia,lnc-PPP1R3F-1-1_dup1,0.076897119,0.975585778,0.963378667,0,4,0.35597756,9.013955148,2.662538209,0,24
NONHSAT137226.2,NONHSAT137226.2,lncipedia,lnc-GNL3L-1-1,0.222103354,0.804897507,0.707346261,0,4,0.065587839,3.120831663,7.690257787,0,24
NONHSAT137436.2,NONHSAT137436.2,lncipedia,lnc-IL2RG-3-1,0.05670978,0.990553906,0.981107813,6,3,0.110404778,12.22270972,1.472668533,6,24
NONHSAT137566.2,ENST00000414209,lncipedia,lnc-CHIC1-3-4,0.018106767,0.927652725,0.855305451,6,3,0.262414338,38.28111292,0.470205765,6,24
NONHSAT137583.2,NONHSAT137583.2,lncipedia,lnc-CHIC1-3-18_dup1,0.015241267,0.895425353,0.790850706,6,3,1.272728279,45.47831799,0.395793002,6,24
NONHSAT137728.2,NONHSAT137728.2,lncipedia,lnc-FAM46D-1-1_dup1,0.019534261,0.983979767,0.967959534,0,3,0.206833114,35.48366617,0.67636754,0,24
NONHSAT137908.2,NONHSAT137908.2,lncipedia,lnc-TRMT2B-1-1_dup1,0.024264427,0.912860294,0.825720589,6,3,1.534655057,28.56639421,0.630111027,6,24
NONHSAT138021.2,ENST00000440243,lncipedia,"lnc-BEX4-1-1_dup1,lnc-BEX4-1-1",0.050338437,0.987883085,0.97576617,0,3,0.023712382,13.76973989,0.871476157,0,12
NONHSAT138136.2,NONHSAT138136.2,lncipedia,"lnc-ATG4A-2-1_dup1,lnc-ATG4A-2-1",0.026395641,0.910338747,0.820677493,0,3,0.023464871,26.25991114,0.45697032,0,12
NONHSAT138512.2,NONHSAT138512.2,lncipedia,lnc-BCORL1-1-1,0.100316682,0.918772079,0.837544157,0,3,0.069630565,6.909590366,3.473433117,0,24
NONHSAT138819.2,NONHSAT138819.2,lncipedia,lnc-RP1-177G6.2.1-3-2_dup1,0.022109412,0.946866967,0.893733933,6,3,0.97683681,31.35077454,0.574148494,6,24
NONHSAT139078.2,ENST00000562749,lncipedia,"lnc-ATP2B3-1-1_dup1,lnc-ATP2B3-1-1",0.067655281,0.912502865,0.868754298,0,4,0.221897374,10.24527831,2.342542514,0,24
NONHSAT139157.2,ENST00000624054,lncipedia,"lnc-DNASE1L1-1-1_dup1,lnc-DNASE1L1-1-1",0.113424417,0.855908384,0.783862576,0,4,0.052030698,6.111093165,3.92728426,0,24
NONHSAT139185.2,NONHSAT139185.2,lncipedia,lnc-FAM50A-1-1_dup1,0.0253779,0.897733786,0.795467572,0,3,0.115486605,27.31302351,0.878701693,0,24
NONHSAT139377.2,ENST00000439586,lncipedia,lnc-AMELY-17-1_dup1,0.029502466,0.999972901,0.999945802,6,3,0.420400747,23.49455053,0.766135108,6,24
NONHSAT139480.2,NONHSAT139480.2,lncipedia,lnc-GYG2P1-2-1,0.032565803,0.99260807,0.98521614,6,3,0.16999826,21.28451086,0.845685396,6,24
NONHSAT139568.2,ENST00000419557,lncipedia,lnc-HSFY1-3-1,0.058546556,0.937752306,0.875504613,6,3,0.220113661,11.83924766,1.520366878,6,24
NONHSAT139922.2,NONHSAT139922.2,lncipedia,lnc-PLEKHA6-1-1,0.064108512,0.956838822,0.913677644,6,3,0.261363811,10.81209284,1.664802575,6,24
NONHSAT140738.2,ENST00000340301,lncipedia,lnc-RRN3-3-3_dup1,0.089278657,0.914170336,0.828340673,6,3,0.142147025,7.763862067,2.31843377,0,24
NONHSAT140837.2,ENST00000549796,lncipedia,lnc-TMC7-3-1,0.108100703,0.8852285,0.770457,0,3,0.03011699,6.412050603,1.871476185,0,12
NONHSAT140856.2,NONHSAT140856.2,lncipedia,"lnc-SMG1-3-1_dup1,lnc-SMG1-3-1",0.076825795,0.859604685,0.789407028,0,4,1.350127581,9.022323573,2.66006864,0,24
NONHSAT140871.2,ENST00000565802,lncipedia,"lnc-COQ7-1-1_dup1,lnc-COQ7-1-1",0.089710202,0.938114847,0.876229694,6,3,0.092754008,7.72651455,2.329640342,6,24
NONHSAT140972.2,ENST00000561968,lncipedia,lnc-ANKS4B-1-2_dup1,0.039837273,0.97723283,0.95446566,0,3,0.121300353,17.39946357,1.379352869,0,24
NONHSAT141012.2,NONHSAT141012.2,lncipedia,lnc-RP11-645C24.1.1-3-8,0.103410995,0.897713584,0.795427168,6,3,0.126095162,6.70283835,2.685429524,6,24
NONHSAT141013.2,NONHSAT141013.2,lncipedia,lnc-RP11-645C24.1.1-3-9,0.051941803,0.92974294,0.89461441,0,4,0.140872238,13.34468858,1.798468346,0,24
NONHSAT141063.2,NONHSAT141063.2,lncipedia,lnc-CDR2-4-2,0.083332334,0.994494948,0.988989897,6,3,0.132610056,8.317865944,2.164016602,0,24
NONHSAT141067.2,NONHSAT141067.2,lncipedia,lnc-RP11-368J21.2.1-3-1,0.052582549,0.836777467,0.755166201,0,4,0.307609436,13.18207642,1.820653987,0,24
NONHSAT141111.2,NONHSAT141111.2,lncipedia,lnc-SCNN1B-1-4_dup1,0.07394301,0.832689932,0.749034898,0,4,0.274435887,9.374073107,2.560253129,0,24
NONHSAT141112.2,ENST00000565747,lncipedia,lnc-SCNN1B-1-3_dup1,0.069217254,0.968379115,0.936758229,6,3,0.818696731,10.01408084,1.797469013,0,24
NONHSAT141440.2,NONHSAT141440.2,lncipedia,"lnc-IL4R-2-8_dup1,lnc-IL4R-2-8",0.089090841,0.965503692,0.948255537,0,4,0.01443973,7.780229428,3.084741938,0,24
NONHSAT141540.2,NONHSAT141540.2,lncipedia,lnc-RABEP2-1-3,0.138310412,0.988210891,0.976421783,6,3,0.11492899,5.011532905,3.591715417,0,24
NONHSAT141703.2,NONHSAT141703.2,lncipedia,lnc-PPP4C-2-2,0.051822143,0.866341326,0.732682653,0,3,0.081708117,13.37550198,1.79432518,0,24
NONHSAT141865.2,ENST00000576336,lncipedia,lnc-BCKDK-1-1_dup1,0.0758495,0.987131281,0.980696921,0,4,0.133895966,9.138454208,2.626264733,0,24
NONHSAT141958.2,NONHSAT141958.2,lncipedia,lnc-ZNF720-1-10,0.039837273,0.977232829,0.954465658,0,3,0.050526749,17.39946371,1.379352858,0,24
NONHSAT142255.2,ENST00000574180,lncipedia,lnc-SHCBP1-1-1,0.048820934,0.992682563,0.985365126,6,3,0.569521914,14.19774527,1.267806941,0,24
NONHSAT142353.2,ENST00000565072,lncipedia,lnc-LONP2-6-3_dup1,0.017843915,0.959458087,0.918916175,6,3,0.637561685,38.84501716,0.463379896,6,24
NONHSAT142422.2,ENST00000563424,lncipedia,"lnc-NKD1-1-1_dup1,lnc-NKD1-1-1",0.102636997,0.936924228,0.873848455,6,3,0.056226605,6.75338521,2.66532997,6,24
NONHSAT142618.2,NONHSAT142618.2,lncipedia,lnc-IRX3-4-5,0.089278658,0.914170336,0.828340673,6,3,0.076006278,7.763862039,2.318433778,6,24
NONHSAT142717.2,NONHSAT142717.2,lncipedia,"lnc-SLC12A3-2-3_dup1,lnc-SLC12A3-2-3",0.032573489,0.992507019,0.985014037,6,3,0.032363421,21.2794885,0.845884994,6,24
NONHSAT143040.2,ENST00000501143,lncipedia,lnc-CA7-4-2_dup1,0.036862234,0.943947437,0.887894873,0,3,0.050421409,18.8037213,1.276343103,0,24
NONHSAT143108.2,NONHSAT143108.2,lncipedia,lnc-KCTD19-1-1_dup1,0.134388259,0.973949786,0.960924679,0,4,0.077579742,5.157795653,4.653150612,0,24
NONHSAT143364.2,ENST00000561622,lncipedia,"lnc-WWP2-2-1_dup1,lnc-WWP2-2-1",0.046738322,0.959874976,0.939812464,0,4,0.334557042,14.83038231,1.618299481,0,24
NONHSAT143367.2,ENST00000575838,lncipedia,lnc-WWP2-1-1_dup1,0.040280768,0.895909081,0.843863621,0,4,0.621780024,17.20789378,1.394708749,0,24
NONHSAT143385.2,ENST00000525173,lncipedia,lnc-EXOSC6-3-9_dup1,0.0262114,0.989556123,0.979112245,6,3,0.370842932,26.44449305,0.680671018,6,24
NONHSAT143560.2,NONHSAT143560.2,lncipedia,lnc-PMFBP1-3-1_dup1,0.14105626,0.91254916,0.825098319,6,3,0.159755455,4.913976754,3.663020991,6,24
NONHSAT143681.2,ENST00000568371,lncipedia,lnc-CLEC18B-2-5_dup1,0.056731653,0.927726227,0.855452454,0,3,0.086343424,12.21799731,1.964315378,0,24
NONHSAT143932.2,ENST00000564536,lncipedia,lnc-C16orf46-1-1,0.066701114,0.963463213,0.926926426,6,3,0.382817258,10.39183821,1.732128583,6,24
NONHSAT144081.2,NONHSAT144081.2,lncipedia,"lnc-USP10-3-1_dup1,lnc-USP10-3-1",0.030103201,0.990846266,0.981692531,6,3,8.306887426,23.02569691,0.781735296,6,24
NONHSAT144400.2,ENST00000563261,lncipedia,lnc-CTU2-6-1,0.099797499,0.920274172,0.840548344,6,3,0.078456737,6.945536601,2.591592419,6,24
NONHSAT144411.2,ENST00000567997,lncipedia,"lnc-CTU2-6-7_dup1,lnc-CTU2-6-16_dup1,lnc-CTU2-6-7,lnc-CTU2-6-16",0.040240817,0.999437791,0.998875582,6,3,1.101340706,17.22497796,1.04499408,6,24
NONHSAT144417.2,ENST00000616106,lncipedia,"lnc-RNF166-1-1_dup1,lnc-RNF166-1-1",0.038180008,0.96118578,0.92237156,6,3,0.185882637,18.15471537,0.991477951,6,24
NONHSAT144467.2,NONHSAT144467.2,lncipedia,lnc-ACSF3-1-4_dup1,0.042373244,0.845938365,0.768907548,0,4,0.08064108,16.35813353,1.467160049,0,24
NONHSAT144514.2,NONHSAT144514.2,lncipedia,lnc-AC009113.1-4-1_dup1,0.032573489,0.992507019,0.985014039,6,3,0.035157853,21.27948834,0.845885,0,24
NONHSAT144550.2,NONHSAT144550.2,lncipedia,lnc-RPL13-4-1,0.043193662,0.928188747,0.856377494,6,3,0.154448275,16.04742785,1.121675085,6,24
NONHSAT144574.2,ENST00000562298,lncipedia,lnc-ZNF276-1-2,0.063795768,0.845201616,0.767802423,0,4,0.227464885,10.86509659,2.208908113,0,24
NONHSAT144791.2,NONHSAT144791.2,lncipedia,lnc-NXN-6-4,0.031893464,0.961880786,0.923761573,6,3,1.687313838,21.73320462,0.828225764,6,24
NONHSAT145165.2,ENST00000623522,lncipedia,"lnc-USP6-1-3_dup1,lnc-USP6-1-3",0.03257349,0.992507015,0.985014029,6,3,0.042548263,21.279488,0.845885014,6,24
NONHSAT145313.2,ENST00000573222,lncipedia,lnc-SLC16A11-1-1_dup1,0.014716134,0.989350598,0.978701196,6,3,1.450846994,47.10117208,0.382156095,6,24
NONHSAT145330.2,NONHSAT145330.2,lncipedia,"lnc-SLC16A11-2-1_dup1,lnc-SLC16A11-2-1",0.032573489,0.992507016,0.985014032,6,3,0.269363237,21.27948811,0.845885009,0,24
NONHSAT145443.2,ENST00000571370,lncipedia,"lnc-SAT2-1-1_dup1,lnc-SAT2-1-1",0.061042015,0.99913437,0.99826874,6,3,0.447937114,11.35524734,1.585170227,0,24
NONHSAT145510.2,ENST00000315707,lncipedia,lnc-CTC1-1-2_dup1,0.053843416,0.861926294,0.723852589,0,3,0.06305184,12.87338781,1.864311116,0,24
NONHSAT145511.2,NONHSAT145511.2,lncipedia,"lnc-CTC1-2-8_dup1,lnc-CTC1-2-8",0.073824564,0.97638083,0.95276166,6,3,0.111506427,9.389113154,1.917113971,6,24
NONHSAT145597.2,ENST00000584676,lncipedia,lnc-STX8-1-1_dup1,0.050338438,0.987883087,0.975766175,0,3,0.232649786,13.7697395,0.871476182,0,12
NONHSAT145761.2,ENST00000458492,lncipedia,lnc-COX10-1-4_dup1,0.068232906,0.9375982,0.8751964,6,3,0.086585116,10.15854691,1.771906963,6,24
NONHSAT145796.2,ENST00000623265,lncipedia,"lnc-ZNF286A-4-2_dup1,lnc-ZNF286A-4-2",0.050338439,0.987883088,0.975766175,0,3,0.03711193,13.76973935,0.871476191,0,12
NONHSAT145908.2,ENST00000578296,lncipedia,"lnc-UBB-3-1_dup1,lnc-UBB-3-1",0.051881352,0.875646067,0.751292134,6,3,0.147200551,13.36023748,1.34728144,6,24
NONHSAT145917.2,NONHSAT145917.2,lncipedia,lnc-TRPV2-1-36,0.015798451,0.945000097,0.890000195,6,3,4.164651611,43.87437592,0.410262246,0,24
NONHSAT145933.2,NONHSAT145933.2,lncipedia,lnc-TRPV2-1-51,0.031943616,0.93602217,0.872044339,6,3,2.233971879,21.69908315,0.829528136,0,24
NONHSAT146034.2,ENST00000562897,lncipedia,"lnc-TNFRSF13B-2-1_dup1,lnc-TNFRSF13B-2-1",0.071954089,0.985670633,0.971341267,6,3,0.497371441,9.633186834,1.868540527,6,24
NONHSAT146094.2,NONHSAT146094.2,lncipedia,"lnc-RASD1-2-1_dup1,lnc-RASD1-2-1",0.063150294,0.954311941,0.908623882,0,3,0.036335032,10.97615134,2.186558773,0,24
NONHSAT146539.2,ENST00000564549,lncipedia,"lnc-AKAP10-1-1_dup1,lnc-AKAP10-1-1",0.12752068,0.966090087,0.94913513,0,4,0.070349107,5.435566866,4.415362848,0,24
NONHSAT147315.2,NONHSAT147315.2,lncipedia,lnc-LPCAT1-3-23,0.021713989,0.91593655,0.8318731,6,3,0.640102127,31.92168771,0.56387996,6,24
NONHSAT147812.2,NONHSAT147812.2,lncipedia,lnc-KCTD5-1-2,0.025322716,0.873817065,0.810725597,0,4,0.529512335,27.37254525,0.876790952,0,24
NONHSAT147825.2,ENST00000564160,lncipedia,lnc-PRSS27-2-1_dup1,0.054532113,0.989050779,0.978101557,6,3,0.141063328,12.7108072,1.416117775,6,24
NONHSAT147966.2,ENST00000573414,lncipedia,lnc-ZSCAN10-3-9_dup1,0.126695999,0.866825811,0.733651622,0,3,0.091836275,5.470947669,2.193404274,0,12
NONHSAT148075.2,NONHSAT148075.2,lncipedia,lnc-DNASE1-4-1,0.162393106,0.889836339,0.834754509,0,4,0.021488113,4.268328863,5.622809482,0,24
NONHSAT148099.2,NONHSAT148099.2,lncipedia,lnc-SRL-2-17,0.043925703,0.92344961,0.846899219,6,3,0.091585573,15.77999066,1.140685086,6,24
NONHSAT148122.2,ENST00000574705,lncipedia,lnc-PAM16-1-1,0.083655381,0.896871548,0.845307321,0,4,0.19400362,8.285745264,2.896540895,0,24
NONHSAT148204.1,ENST00000448179,PMID24463510,-,0.071277623,0.931806435,0.897709652,0,4,0.052347874,9.724611275,2.467964973,0,24
NONHSAT148205.1,NONHSAT148205.1,PMID25116943,LCAT_00000213,0.070353273,0.995427998,0.990855996,0,3,0.05578662,9.852379978,2.435959642,0,24
NONHSAT148217.1,ENST00000444362,lncipedia,lnc-TMEM88B-3-7,0.095788084,0.98842849,0.97685698,0,3,0.596566765,7.236256849,1.658315929,0,12
NONHSAT148388.1,NONHSAT148388.1,PMID24108091,m121212_180544_00126_c100418772550000001523036412191284_s1_p0/4435/ccs.path1,0.033958221,0.987041103,0.974082207,0,3,0.413549026,20.41176344,0.58789629,0,12
NONHSAT148392.1,NONHSAT148392.1,PMID24108091,m130127_011620_00126_c100456792550000001523064703201340_s2_p0/12865/ccs.path1,0.040074678,0.815565195,0.723347793,0,4,0.092458124,17.29638806,1.387572938,0,24
NONHSAT148398.1,NONHSAT148398.1,lncrnadb,DQ786227_hg_1,0.064997757,0.995962806,0.991925612,6,3,0.771458223,10.66417076,1.687894952,0,24
NONHSAT148441.1,NONHSAT148441.1,PMID24108091,m130128_052502_00126_c100457742550000001523064703201383_s2_p0/52981/ccs.path1,0.173820982,0.999688461,0.999376922,6,3,0.572633858,3.987707199,4.513872033,0,24
NONHSAT148523.1,ENST00000454117,ensembl,-,0.050338438,0.987883085,0.97576617,0,3,0.049470165,13.76973951,0.871476181,0,12
NONHSAT148596.1,NONHSAT148596.1,PMID24463510,-,0.034269161,0.949856952,0.899713905,0,3,0.113856241,20.22655819,1.186558769,0,24
NONHSAT148716.1,NONHSAT148716.1,PMID24108091,m121212_132849_00126_c100418772550000001523036412191282_s1_p0/48282/ccs.path1,0.063310857,0.801016095,0.701524142,0,4,0.181319906,10.94831458,2.192118232,0,24
NONHSAT148737.1,NONHSAT148737.1,lncipedia,lnc-MANEAL-1-1,0.104430489,0.922172108,0.844344216,6,3,0.737669663,6.637402426,2.711904273,6,24
NONHSAT148805.1,NONHSAT148805.1,PMID24035497,intronic472,0.078221523,0.859910944,0.789866416,0,4,0.175798189,8.861335729,2.708395296,0,24
NONHSAT148842.1,ENST00000623351,ensembl,-,0.112445777,0.963245957,0.926491914,6,3,0.135980883,6.164279325,2.920049376,6,24
NONHSAT148858.1,ENST00000627824,gencode,-,0.050418685,0.981782752,0.963565504,6,3,0.483891931,13.74782356,1.309298154,6,24
NONHSAT149060.1,NONHSAT149060.1,PMID24035497,intronic39,0.048751116,0.830053349,0.745080024,0,4,1.676670164,14.21807808,1.687991855,0,24
NONHSAT149071.1,NONHSAT149071.1,PMID24108091,m121212_224522_00126_c100418772550000001523036412191286_s1_p0/24097/ccs.path1,0.15253483,0.980256826,0.960513652,6,3,0.060307783,4.544189539,3.96110238,6,24
NONHSAT149138.1,NONHSAT149138.1,PMID24108091,m121219_004319_00126_c100449542550000001523046302151303_s1_p0/47428/ccs.path1,0.050657872,0.915021857,0.830043715,6,3,0.375677846,13.68291142,1.315509503,6,24
NONHSAT149273.1,NONHSAT149273.1,PMID24108091,m121218_154352_00126_c100449542550000001523046302151300_s2_p0/72892/ccs.path1,0.26385459,0.924302443,0.848604887,6,3,0.099532896,2.627004447,6.851910747,6,24
NONHSAT149453.1,NONHSAT149453.1,PMID24108091,m121218_180114_00126_c100449542550000001523046302151301_s2_p0/18188/ccs.path1,0.118573213,0.859011166,0.718022333,6,3,0.275956403,5.845731641,3.079169744,6,24
NONHSAT149598.1,ENST00000430373,PMID24463510,-,0.07227821,0.935559207,0.90333881,0,4,0.466472644,9.589988142,2.502609977,0,24
NONHSAT149623.1,NONHSAT149623.1,PMID24108091,m121219_094927_00126_c100449542550000001523046302151307_s2_p0/5150/ccs.path1,0.06726088,0.895251507,0.84287726,0,4,0.105358497,10.30535399,2.328886521,0,24
NONHSAT149633.1,NONHSAT149633.1,PMID24463510,XLOC_000358,0.072239531,0.998021846,0.996043692,6,3,0.105094496,9.595122903,1.875953042,6,24
NONHSAT149712.1,ENST00000618589,ensembl,-,0.060135298,0.869106144,0.738212287,6,3,0.220978428,11.5264613,1.561624122,0,24
NONHSAT149720.1,ENST00000611275,lncipedia,lnc-POLR3GL-1-6,0.106701472,0.903776126,0.807552252,6,3,0.582661754,6.496135118,2.770878326,6,24
NONHSAT149730.1,NONHSAT149730.1,lncipedia,"lnc-CHD1L-1-7_dup1,lnc-CHD1L-1-7",0.046019792,0.998529964,0.997059927,6,3,0.427188346,15.06193638,1.195065465,6,24
NONHSAT149757.1,ENST00000611769,ensembl,-,0.024054317,0.945665696,0.891331392,6,3,1.240851192,28.81591639,0.624654783,0,24
NONHSAT149769.1,ENST00000430442,ensembl,-,0.108100703,0.885228499,0.770456997,0,3,0.041258862,6.412050654,1.87147617,0,12
