miRNA,have_motif,have_mean,no_motif,no_mean,D,p,fdr
hsa-miR-28-5p,877,5.917879548,23014,6.401053694,0.03346934,0.300319271,1
hsa-miR-2909,215,6.081250581,23676,6.386060196,0.060702625,0.412263326,1
hsa-miR-296-5p,3361,6.104834724,20530,6.428907968,0.026429795,0.035372093,1
hsa-miR-297,56,5.187263925,23835,6.386127263,0.12829872,0.316608374,1
hsa-miR-298,3857,6.007838208,20034,6.455605377,0.034332017,0.000976675,1
hsa-miR-299-3p,499,5.924465294,23392,6.393105416,0.051759727,0.145860021,1
hsa-miR-299-5p,72,5.457870673,23819,6.386114589,0.152664656,0.070445369,1
hsa-miR-29a-3p,1506,5.974244581,22385,6.410838407,0.038988236,0.027413133,1
hsa-miR-29a-5p,280,6.015543337,23611,6.387678537,0.071826691,0.115064225,1
hsa-miR-29b-1-5p,1047,6.00851151,22844,6.400495471,0.042954313,0.049730677,1
hsa-miR-29b-2-5p,774,5.893807904,23117,6.399706829,0.049062633,0.05434468,1
hsa-miR-29b-3p,1070,6.117962018,22821,6.395758763,0.018533143,0.874050166,1
hsa-miR-29c-3p,1092,6.145324473,22799,6.394716249,0.029876479,0.310082764,1
hsa-miR-29c-5p,127,5.803564865,23764,6.386415475,0.145577178,0.009455225,1
hsa-miR-300,104,4.98043188,23787,6.389450757,0.122038217,0.091512888,1
hsa-miR-301a-3p,115,8.503403366,23776,6.373062697,0.133469995,0.03389762,1
hsa-miR-301a-5p,525,6.151496284,23366,6.38852583,0.026611886,0.860261404,1
hsa-miR-301b-3p,127,7.715363036,23764,6.376198408,0.084600275,0.326443888,1
hsa-miR-301b-5p,1332,6.090950132,22559,6.400580013,0.030971771,0.178969363,1
hsa-miR-302a-3p,541,6.046818803,23350,6.391113538,0.040076549,0.363687825,1
hsa-miR-302a-5p,40,6.203119728,23851,6.383619357,0.119696239,0.616417887,1
hsa-miR-302b-3p,211,5.869723077,23680,6.387893518,0.085915885,0.091223181,1
hsa-miR-302b-5p,27,5.985261131,23864,6.383767517,0.134024907,0.717849903,1
hsa-miR-302c-3p,553,6.245610929,23338,6.386580137,0.038245335,0.408231978,1
hsa-miR-302c-5p,97,7.375511976,23794,6.379272313,0.151001855,0.02441891,1
hsa-miR-302d-3p,416,5.987865275,23475,6.390324947,0.035291636,0.68863226,1
hsa-miR-302d-5p,51,7.147615873,23840,6.381682117,0.158090703,0.1570567,1
hsa-miR-302e,44,5.655754308,23847,6.384659575,0.131778535,0.430611051,1
hsa-miR-302f,6,5.054468815,23885,6.383650964,0,1,1
hsa-miR-3059-3p,753,5.687498294,23138,6.405961789,0.063599866,0.005480613,1
hsa-miR-3059-5p,3353,6.040523607,20538,6.439281061,0.02467497,0.059795365,1
hsa-miR-3064-3p,840,5.855564488,23051,6.402548953,0.03413554,0.301489914,1
hsa-miR-3065-3p,4671,6.207919259,19220,6.425943768,0.017880301,0.180803679,1
hsa-miR-3065-5p,125,5.751756597,23766,6.386638917,0.085974249,0.316932796,1
hsa-miR-3074-3p,151,6.648384653,23740,6.381631171,0.073704369,0.388841582,1
hsa-miR-3074-5p,1889,5.996350409,22002,6.416540504,0.034286286,0.03347599,1
hsa-miR-3085-5p,3286,5.864759066,20605,6.466014647,0.035526672,0.001563566,1
hsa-miR-30a-3p,232,6.802032437,23659,6.379211233,0.049009198,0.63920935,1
hsa-miR-30a-5p,78,6.535428243,23813,6.382818909,0.115379232,0.251877248,1
hsa-miR-30b-5p,40,4.531525162,23851,6.386422753,0.184571926,0.131609148,1
hsa-miR-30c-5p,75,4.99678785,23816,6.387683532,0.109638898,0.329947326,1
hsa-miR-30d-3p,156,6.825481762,23735,6.380410993,0.07345665,0.373064878,1
hsa-miR-30d-5p,95,6.265439894,23796,6.38378775,0.097916058,0.324477199,1
hsa-miR-30e-3p,105,6.41190356,23786,6.383190961,0.068760335,0.706179072,1
hsa-miR-30e-5p,56,5.889463403,23835,6.384477455,0.060787707,0.985992741,1
hsa-miR-3115,27,7.179661496,23864,6.382416159,0.1291035,0.759674213,1
hsa-miR-3116,1841,5.805687158,22050,6.431544672,0.046242122,0.001396912,1
hsa-miR-3117-3p,122,5.685516779,23769,6.386898777,0.116614215,0.073675551,1
hsa-miR-3117-5p,11,3.520988724,23880,6.384635645,0.272239988,0.389003176,1
hsa-miR-3118,141,6.160924684,23750,6.384637461,0.068739679,0.521819915,1
hsa-miR-3119,60,6.611825784,23831,6.382741829,0.071970682,0.915843673,1
hsa-miR-3120-3p,731,6.198671706,23160,6.389145124,0.036749703,0.294033374,1
hsa-miR-3120-5p,1729,5.671377475,22162,6.43886014,0.044285418,0.003705735,1
hsa-miR-3121-3p,24,6.326125259,23867,6.383374663,0.148290527,0.667449204,1
hsa-miR-3121-5p,276,6.08030666,23615,6.386858583,0.08040379,0.058765205,1
hsa-miR-3122,601,5.655233934,23290,6.402105388,0.068535695,0.008141445,1
hsa-miR-3123,1,2.732159787,23890,6.383469984,0,1,1
hsa-miR-3124-3p,676,6.317846697,23215,6.385223593,0.023553813,0.859382196,1
hsa-miR-3124-5p,656,5.949356098,23235,6.395569291,0.042168564,0.206618136,1
hsa-miR-3125,1158,5.828679718,22733,6.411569919,0.046743046,0.016214667,1
hsa-miR-3126-3p,926,5.804886413,22965,6.406640769,0.047502938,0.036009532,1
hsa-miR-3126-5p,1172,5.820853119,22719,6.412332859,0.042938981,0.032823435,1
hsa-miR-3127-3p,3352,5.979267693,20539,6.449258716,0.025612633,0.045606858,1
hsa-miR-3127-5p,3198,6.034367023,20693,6.437245655,0.021188383,0.166205914,1
hsa-miR-3128,324,6.192062343,23567,6.38594653,0.033325397,0.869826248,1
hsa-miR-3129-3p,7,8.127249056,23884,6.382806035,0,1,1
hsa-miR-3129-5p,435,6.013224562,23456,6.390180653,0.047683998,0.285970786,1
hsa-miR-3130-5p,1057,6.809593598,22834,6.363584551,0.032860838,0.225357913,1
hsa-miR-3131,1339,5.688645271,22552,6.424562525,0.05046927,0.003196153,1
hsa-miR-3132,1443,6.097971248,22448,6.401659728,0.040770162,0.022054518,1
hsa-miR-3133,12,7.343310343,23879,6.382834723,0.191304773,0.772351064,1
hsa-miR-3134,26,5.485153052,23865,6.384295667,0.223355735,0.149775909,1
hsa-miR-3135a,524,5.375620836,23367,6.405914527,0.088354932,0.000669672,1
hsa-miR-3136-3p,531,5.995969635,23360,6.392122012,0.026187827,0.86860412,1
hsa-miR-3136-5p,857,5.752988017,23034,6.406769096,0.040699513,0.129453171,1
hsa-miR-3137,2207,6.173767654,21684,6.404645124,0.017073595,0.603405656,1
hsa-miR-3138,1788,5.650024671,22103,6.442636111,0.04963694,0.000576747,1
hsa-miR-3139,1968,5.82102329,21923,6.433793561,0.041331884,0.004182116,1
hsa-miR-31-3p,51,7.662167164,23840,6.380581357,0.103312113,0.64906573,1
hsa-miR-3140-3p,269,5.682484906,23622,6.391298012,0.042947489,0.710545178,1
hsa-miR-3140-5p,33,6.164007921,23858,6.383620497,0.096547248,0.918496592,1
hsa-miR-3142,1190,5.776269582,22701,6.415138949,0.056195503,0.001583094,1
hsa-miR-3143,29,5.688436259,23862,6.384161656,0.155997561,0.481311347,1
hsa-miR-3144-3p,66,6.670390818,23825,6.382521901,0.073904417,0.864848432,1
hsa-miR-3144-5p,744,5.829286455,23147,6.401125025,0.046842388,0.084564932,1
hsa-miR-3145-3p,17,6.371810068,23874,6.383325346,0.17026152,0.708309269,1
hsa-miR-3145-5p,45,5.55485357,23846,6.384880553,0.159457445,0.203517967,1
hsa-miR-3146,33,5.856002462,23858,6.384046525,0.096076026,0.921268412,1
hsa-miR-3147,2203,5.747850688,21688,6.447865871,0.044991819,0.000609213,1
hsa-miR-3148,95,5.726318598,23796,6.385940066,0.078066637,0.611391818,1
hsa-miR-3149,56,4.805012903,23835,6.387025356,0.129940214,0.302128651,1
hsa-miR-3150a-5p,203,6.648833639,23688,6.381041745,0.078020007,0.172412195,1
hsa-miR-3150b-5p,251,7.146305238,23640,6.375216052,0.062112632,0.293369957,1
hsa-miR-3151-3p,655,5.866538222,23236,6.397884642,0.063912079,0.010985536,1
hsa-miR-3152-3p,56,5.755507509,23835,6.384792182,0.184335012,0.044885698,1
hsa-miR-3152-5p,183,6.233544433,23708,6.384473235,0.067322275,0.382837476,1
hsa-miR-3156-3p,1065,5.982552405,22826,6.402015761,0.02921477,0.35020952,1
hsa-miR-3156-5p,417,5.893149904,23474,6.392024647,0.0496068,0.265609397,1
hsa-miR-3157-3p,208,6.164551207,23683,6.385238501,0.094796373,0.049161542,1
hsa-miR-3157-5p,2821,6.117463389,21070,6.418911526,0.017107927,0.460283914,1
hsa-miR-3158-5p,2229,6.106949258,21662,6.411755156,0.023216803,0.226035695,1
hsa-miR-3159,96,7.431149837,23795,6.379089712,0.088217062,0.446369462,1
hsa-miR-31-5p,460,5.846375086,23431,6.393858459,0.048152763,0.246386086,1
hsa-miR-3160-3p,822,5.76184016,23069,6.405461766,0.051031239,0.032037826,1
hsa-miR-3160-5p,912,6.040647283,22979,6.396917175,0.045701338,0.051248335,1
hsa-miR-3161,155,5.625357975,23736,6.388266751,0.053772139,0.764777735,1
hsa-miR-3162-3p,226,5.816585224,23665,6.388729424,0.066630082,0.273350422,1
hsa-miR-3162-5p,807,5.692601679,23084,6.407464067,0.055359533,0.016803597,1
hsa-miR-3163,19,5.066776541,23872,6.384365002,0.313035752,0.048432792,1
hsa-miR-3164,310,5.800922445,23581,6.390973416,0.072972089,0.076878786,1
hsa-miR-3165,808,5.893288714,23083,6.400470164,0.042890583,0.113121814,1
hsa-miR-3166,941,6.017158959,22950,6.398330436,0.036007075,0.191731105,1
hsa-miR-3167,195,5.300641915,23696,6.392226743,0.138142324,0.001245032,1
hsa-miR-3168,18,6.115024149,23873,6.383519442,0.189600525,0.537480218,1
hsa-miR-3170,1256,5.864396653,22635,6.41211168,0.039122097,0.052368041,1
hsa-miR-3171,23,5.969708987,23868,6.383715719,0.106467819,0.956932193,1
hsa-miR-3173-3p,1171,5.766392092,22720,6.415113774,0.044022805,0.026697063,1
hsa-miR-3173-5p,2346,5.88557851,21545,6.437515103,0.038665439,0.003579036,1
hsa-miR-3174,387,5.350760294,23504,6.400318493,0.097927913,0.001347934,1
hsa-miR-3176,2648,5.745219264,21243,6.462857858,0.041875657,0.000518572,1
hsa-miR-3177-3p,1854,6.010611127,22037,6.41467337,0.032657761,0.052095975,1
hsa-miR-3177-5p,592,5.811306326,23299,6.39785127,0.048495513,0.132298788,1
hsa-miR-3178,1518,6.011815207,22373,6.408523425,0.034005174,0.074681319,1
hsa-miR-3179,366,5.886743787,23525,6.391042799,0.078602231,0.023281535,1
hsa-miR-3180-5p,1701,6.298885193,22190,6.389789381,0.018808198,0.631233152,1
hsa-miR-3181,1645,6.098685146,22246,6.404364516,0.019800069,0.585427197,1
hsa-miR-3182,100,5.60714933,23791,6.386579595,0.110498928,0.175641037,1
hsa-miR-3184-3p,413,6.441343482,23478,6.382296415,0.040909557,0.505375866,1
hsa-miR-3185,2886,6.033214939,21005,6.431419746,0.025334611,0.076988415,1
hsa-miR-3186-3p,1165,6.04491002,22726,6.400664873,0.032904552,0.181355127,1
hsa-miR-3186-5p,1053,5.71694571,22838,6.414041783,0.047886235,0.019776629,1
hsa-miR-3187-3p,2479,6.178721362,21412,6.407004475,0.026339409,0.091655193,1
hsa-miR-3188,1468,6.099071742,22423,6.401926271,0.0352219,0.06551799,1
hsa-miR-3189-5p,2224,5.954287696,21667,6.427354698,0.028674441,0.07253402,1
hsa-miR-3190-5p,2899,5.943072128,20992,6.444115091,0.030801054,0.015923052,1
hsa-miR-3191-5p,1715,5.651321476,22176,6.439926666,0.048055813,0.001281979,1
hsa-miR-3192-3p,470,6.466399707,23421,6.381649896,0.05013404,0.19711832,1
hsa-miR-3193,1034,6.222639019,22857,6.390585875,0.037646476,0.121102955,1
hsa-miR-3194-5p,4148,5.988783732,19743,6.466208538,0.028612353,0.007304011,1
hsa-miR-3195,2027,6.112488608,21864,6.408425525,0.035526295,0.018511459,1
hsa-miR-3197,2058,6.110091801,21833,6.409071642,0.040924756,0.00367335,1
hsa-miR-3198,2120,6.123077312,21771,6.408658591,0.038396088,0.006717529,1
hsa-miR-3200-3p,1197,6.011160126,22694,6.402946656,0.028449439,0.316204875,1
hsa-miR-3200-5p,401,6.21600237,23490,6.386173399,0.029812867,0.87473239,1
hsa-miR-3201,1,5.74996006,23890,6.383343664,0,1,1
hsa-miR-320a-3p,983,6.29090521,22908,6.38728262,0.023540799,0.673143855,1
hsa-miR-320b,896,6.167784496,22995,6.39171538,0.032281134,0.329974806,1
hsa-miR-320c,518,6.540432615,23373,6.379835108,0.023518127,0.94195526,1
hsa-miR-320d,323,6.560442372,23568,6.380889647,0.033605151,0.864465532,1
hsa-miR-320e,381,6.066034643,23510,6.388458991,0.02705723,0.946566254,1
hsa-miR-323a-3p,46,7.989720527,23845,6.380218198,0.219619463,0.023855992,1
hsa-miR-323b-3p,153,5.823320891,23738,6.386926531,0.057433629,0.697651379,1
hsa-miR-323b-5p,1430,6.065872849,22461,6.403527533,0.030817146,0.155535494,1
hsa-miR-32-3p,8,4.952650364,23883,6.383796377,0,1,1
hsa-miR-324-5p,1372,5.847887911,22519,6.41593889,0.03718402,0.055967151,1
hsa-miR-325,123,6.060367641,23768,6.384988424,0.055997611,0.837539713,1
hsa-miR-32-5p,22,5.229944046,23869,6.384380213,0.188378612,0.416388745,1
hsa-miR-329-3p,350,5.882411098,23541,6.390764462,0.090398029,0.007130925,1
hsa-miR-329-5p,634,6.100400633,23257,6.391029629,0.035493266,0.418403525,1
hsa-miR-330-3p,776,6.327622067,23115,6.385186907,0.039383707,0.194590653,1
hsa-miR-331-5p,167,6.064756603,23724,6.385559591,0.067790822,0.431094042,1
hsa-miR-335-3p,74,7.165577506,23817,6.38088665,0.115287286,0.280682087,1
hsa-miR-335-5p,33,5.093921268,23858,6.385100624,0.161817267,0.354055319,1
hsa-miR-337-3p,29,5.366210504,23862,6.384553264,0.18317394,0.285535604,1
hsa-miR-337-5p,152,5.408738599,23739,6.389557345,0.092935287,0.147167328,1
hsa-miR-338-3p,1560,5.783560378,22331,6.425214988,0.04830631,0.002216161,1
hsa-miR-338-5p,128,6.755987631,23763,6.381309753,0.091187258,0.240301015,1
hsa-miR-339-3p,1326,6.31088395,22565,6.387573586,0.019913546,0.703352441,1
hsa-miR-339-5p,2095,5.849442795,21796,6.434632383,0.035053902,0.018243484,1
hsa-miR-33a-3p,59,6.906705101,23832,6.38202142,0.092396066,0.696488693,1
hsa-miR-33a-5p,101,5.831070818,23790,6.385661704,0.11538961,0.137327247,1
hsa-miR-33b-3p,1582,5.925016155,22309,6.415816689,0.038615512,0.024417321,1
hsa-miR-33b-5p,118,6.146409902,23773,6.384493068,0.051710137,0.912071469,1
hsa-miR-340-3p,664,6.27199752,23227,6.386499493,0.049848444,0.080854102,1
hsa-miR-340-5p,1,14.32378544,23890,6.382984776,0,1,1
hsa-miR-342-3p,808,6.043931067,23083,6.395197062,0.022535175,0.8227708,1
hsa-miR-342-5p,1787,5.894055696,22104,6.422871542,0.048737529,0.00077601,1
hsa-miR-345-3p,1868,5.962830322,22023,6.41898302,0.032002726,0.058776074,1
hsa-miR-345-5p,1799,5.946015005,22092,6.418927625,0.048913246,0.000698284,1
hsa-miR-346,1797,6.083059923,22094,6.407738363,0.024894165,0.254444934,1
hsa-miR-34a-3p,185,7.147132699,23706,6.377356388,0.062837325,0.463249314,1
hsa-miR-34b-3p,123,7.12948957,23768,6.379455691,0.13369106,0.025196507,1
hsa-miR-34b-5p,1312,5.896117336,22579,6.411626916,0.050314668,0.003754188,1
hsa-miR-34c-3p,78,7.531587647,23813,6.379555967,0.119947949,0.213270402,1
hsa-miR-3529-3p,43,3.96348556,23848,6.387680317,0.215962725,0.036491681,1
hsa-miR-3529-5p,469,5.970442274,23422,6.391584521,0.034843501,0.631980485,1
hsa-miR-3605-3p,1655,6.123150636,22236,6.402681048,0.028673679,0.158777907,1
hsa-miR-3605-5p,2125,5.923940286,21766,6.428165808,0.037380718,0.0089398,1
hsa-miR-3606-3p,0,NaN,23891,6.383317152,0,1,1
hsa-miR-3606-5p,20,7.2310673,23871,6.382606876,0.153529387,0.733876828,1
hsa-miR-3609,203,6.495821865,23688,6.382353016,0.052328256,0.639991523,1
hsa-miR-3610,131,5.237402622,23760,6.389635115,0.080940126,0.360648241,1
hsa-miR-3611,18,6.245879109,23873,6.383420779,0.148584873,0.822020432,1
hsa-miR-3612,1802,5.798565154,22089,6.431020674,0.047384863,0.001126492,1
hsa-miR-3613-3p,5,2.381491396,23886,6.384154845,0,1,1
hsa-miR-3613-5p,74,4.515976455,23817,6.389119025,0.186370399,0.011896019,1
hsa-miR-361-3p,4177,5.90965396,19714,6.483676853,0.034348157,0.000587471,1
hsa-miR-3614-3p,1362,5.910464829,22529,6.411903635,0.040411155,0.030145677,1
hsa-miR-3614-5p,1835,6.1993433,22056,6.398623283,0.023481893,0.307682229,1
hsa-miR-3615,2081,5.808433447,21810,6.438169651,0.037418525,0.009787291,1
hsa-miR-361-5p,193,5.818902354,23698,6.387913829,0.084500474,0.129894961,1
hsa-miR-3616-3p,2014,5.97141964,21877,6.421236501,0.028703541,0.095766266,1
hsa-miR-3616-5p,73,5.851825105,23818,6.384946127,0.088816792,0.61423575,1
hsa-miR-3617-3p,809,6.073467494,23082,6.394177059,0.030856722,0.446281765,1
hsa-miR-3617-5p,91,4.986875463,23800,6.388656488,0.095478345,0.380335204,1
hsa-miR-3618,24,8.045796976,23867,6.381645408,0.266158992,0.066949029,1
hsa-miR-3619-3p,1036,5.76780738,22855,6.411217748,0.051323266,0.010802351,1
hsa-miR-3620-3p,1553,6.031366246,22338,6.40778576,0.031060698,0.121376837,1
hsa-miR-3621,1444,5.790974516,22447,6.421422145,0.04506238,0.008092439,1
hsa-miR-3622a-3p,892,6.188060058,22999,6.390890061,0.029195313,0.456964771,1
hsa-miR-3622a-5p,1246,5.975944755,22645,6.405732078,0.038803615,0.057072192,1
hsa-miR-3622b-3p,1294,6.007913484,22597,6.404814357,0.030287459,0.211505118,1
hsa-miR-362-3p,145,6.164705203,23746,6.38465206,0.058400834,0.709400122,1
hsa-miR-362-5p,869,6.214257337,23022,6.389698569,0.025501399,0.647473275,1
hsa-miR-363-3p,106,5.62597636,23785,6.38669231,0.109439515,0.15957813,1
hsa-miR-363-5p,759,6.014052574,23132,6.395433347,0.032070625,0.436342519,1
hsa-miR-3646,56,5.208895836,23835,6.386076439,0.108904972,0.521518526,1
hsa-miR-3648,2436,6.312881765,21455,6.391314384,0.020873145,0.296323078,1
hsa-miR-3649,889,5.608593644,23002,6.413259296,0.053596503,0.014636194,1
hsa-miR-3650,407,5.469309389,23484,6.399157774,0.092408988,0.002155948,1
hsa-miR-3651,874,6.120432911,23017,6.393299375,0.019328814,0.911477756,1
hsa-miR-3654,536,5.823250226,23355,6.396170754,0.049167298,0.158707779,1
hsa-miR-3655,804,6.186932802,23087,6.390156197,0.032012912,0.403426443,1
hsa-miR-3657,924,6.09366517,22967,6.394970325,0.027032198,0.534960179,1
hsa-miR-3658,7,4.728248021,23884,6.383802225,0,1,1
hsa-miR-3659,346,6.044139419,23545,6.388301459,0.050484069,0.349797603,1
hsa-miR-365a-3p,96,5.422040264,23795,6.387195386,0.117774217,0.140902278,1
hsa-miR-365a-5p,1362,5.492897969,22529,6.437147812,0.052865652,0.001524912,1
hsa-miR-365b-3p,96,5.422040264,23795,6.387195386,0.117774217,0.140902278,1
hsa-miR-365b-5p,1307,5.556098345,22584,6.431190646,0.052815218,0.002030309,1
hsa-miR-3660,740,5.823226089,23151,6.401219938,0.03912644,0.222293962,1
hsa-miR-3661,2526,5.901866523,21365,6.440239422,0.029496818,0.039255165,1
hsa-miR-3662,75,5.714992546,23816,6.385421802,0.117860822,0.250084558,1
hsa-miR-3663-3p,2300,6.006017846,21591,6.423509288,0.037451152,0.005871574,1
hsa-miR-3663-5p,3043,6.048081034,20848,6.432248633,0.024875007,0.074790591,1
hsa-miR-3664-3p,1135,5.962311442,22756,6.404315635,0.052678056,0.0049578,1
hsa-miR-3664-5p,318,5.96435555,23573,6.388968948,0.060248547,0.204781836,1
hsa-miR-3666,339,6.433802123,23552,6.382590488,0.0412804,0.619359295,1
hsa-miR-3667-3p,2609,6.053130667,21282,6.423795328,0.026274217,0.080805352,1
hsa-miR-3667-5p,398,5.791196804,23493,6.393348391,0.064382056,0.077971998,1
hsa-miR-3668,14,4.461610044,23877,6.384443923,0.325731876,0.102685694,1
hsa-miR-3670,1316,6.237372977,22575,6.391824906,0.016919959,0.868679465,1
hsa-miR-3671,23,5.913558345,23868,6.383769827,0.167739597,0.537545477,1
hsa-miR-3672,43,6.104173266,23848,6.383820473,0.087938728,0.894220173,1
hsa-miR-367-3p,50,6.790257221,23841,6.382463706,0.08571117,0.857005401,1
hsa-miR-3674,54,6.254873519,23837,6.383608127,0.109220959,0.54138022,1
hsa-miR-3675-3p,138,5.214819148,23753,6.390105883,0.102351679,0.112852843,1
hsa-miR-3675-5p,1250,5.519854701,22641,6.430988548,0.05572556,0.001276016,1
hsa-miR-3677-3p,1307,5.630078834,22584,6.426909185,0.043907252,0.017067897,1
hsa-miR-3678-3p,2250,5.956550371,21641,6.427687803,0.032452906,0.027327189,1
hsa-miR-3678-5p,164,5.990695469,23727,6.386030936,0.084011525,0.200493075,1
hsa-miR-3679-3p,799,5.644171381,23092,6.408892134,0.050362678,0.039776675,1
hsa-miR-3679-5p,604,6.332232713,23287,6.38464214,0.030923799,0.626615567,1
hsa-miR-3680-3p,356,6.172394152,23535,6.386507659,0.030280624,0.904669533,1
hsa-miR-3680-5p,352,5.758774915,23539,6.392656498,0.044146996,0.508566061,1
hsa-miR-3681-3p,679,5.906625028,23212,6.397261403,0.039585817,0.252477143,1
hsa-miR-3681-5p,582,6.181811471,23309,6.388348527,0.031025728,0.645178735,1
hsa-miR-3682-3p,224,7.112781426,23667,6.376413024,0.062628079,0.348908745,1
hsa-miR-3682-5p,117,6.711500895,23774,6.381702047,0.063291148,0.739448322,1
hsa-miR-3683,52,6.051213017,23839,6.384041571,0.107682305,0.5841971,1
hsa-miR-3684,53,5.067654094,23838,6.38624232,0.103267021,0.625549625,1
hsa-miR-3685,92,6.276882113,23799,6.383728599,0.071298666,0.740046147,1
hsa-miR-3686,12,3.00549886,23879,6.385014619,0.408141044,0.03678189,1
hsa-miR-3688-3p,123,6.529565468,23768,6.382560313,0.058032526,0.804361651,1
hsa-miR-3688-5p,216,6.784482753,23675,6.379657099,0.042228675,0.839844263,1
hsa-miR-3689a-5p,262,6.010231516,23629,6.387453952,0.090015213,0.030012859,1
hsa-miR-3689b-5p,262,6.010231516,23629,6.387453952,0.090015213,0.030012859,1
hsa-miR-3689d,2260,5.857578173,21631,6.438246193,0.040725863,0.002255165,1
hsa-miR-3689e,262,6.010231516,23629,6.387453952,0.090015213,0.030012859,1
hsa-miR-3689f,241,6.277212781,23650,6.384398385,0.085182599,0.062722713,1
hsa-miR-3690,1694,5.846464761,22197,6.424287912,0.033209201,0.062137411,1
hsa-miR-3691-3p,911,6.042097005,22980,6.3968442,0.040583899,0.111522756,1
hsa-miR-3691-5p,1747,6.120814648,22144,6.404026684,0.029190782,0.126610088,1
hsa-miR-3692-3p,1445,6.126095447,22446,6.399876243,0.030790021,0.152379965,1
hsa-miR-369-3p,0,NaN,23891,6.383317152,0,1,1
hsa-miR-369-5p,63,8.448176721,23828,6.37785777,0.14851342,0.125073345,1
hsa-miR-370-5p,1396,5.959729581,22495,6.409604249,0.03168294,0.142831773,1
hsa-miR-3713,236,5.157026959,23655,6.395551542,0.112635018,0.005322571,1
hsa-miR-3714,1571,5.765086332,22320,6.426831517,0.04961745,0.001453955,1
hsa-miR-371a-3p,398,5.973950237,23493,6.390252326,0.046826843,0.357360685,1
